participant_id,session_id,event_order,event_time_fnirs,event_duration_fnirs,event_label_raw,event_code_raw,source,global_analysis_excluded,global_exclusion_reason
PID014,2025-11-19_002,37,640.808081,10.0,11,11,snirf,False,
PID014,2025-11-19_002,38,683.694835,10.0,13,13,snirf,False,
PID014,2025-11-19_002,39,683.822156,10.0,14,14,snirf,False,
PID014,2025-11-19_002,40,698.57624,10.0,13,13,snirf,False,
PID014,2025-11-19_002,41,698.714971,10.0,15,15,snirf,False,
PID014,2025-11-19_002,42,788.244757,10.0,21,21,snirf,False,
PID014,2025-11-19_002,43,791.902643,10.0,99,99,snirf,False,
PID014,2025-11-19_002,44,791.927051,10.0,11,11,snirf,False,
PID014,2025-11-19_002,45,845.870209,10.0,13,13,snirf,False,
PID014,2025-11-19_002,46,845.998827,10.0,14,14,snirf,False,
PID014,2025-11-19_002,47,857.817259,10.0,13,13,snirf,False,
PID014,2025-11-19_002,48,857.952711,10.0,15,15,snirf,False,
PID014,2025-11-19_002,49,934.538251,10.0,23,23,snirf,False,
PID014,2025-11-19_002,50,935.046024,10.0,93,93,snirf,False,
PID014,2025-11-19_002,51,982.036661,10.0,92,92,snirf,False,
PID014,2025-11-19_002,52,985.487989,10.0,91,91,snirf,False,
PID014,2025-11-19_002,53,989.370866,10.0,99,99,snirf,False,
PID014,2025-11-19_002,54,989.388917,10.0,11,11,snirf,False,
PID014,2025-11-19_002,55,1025.057262,10.0,13,13,snirf,False,
PID014,2025-11-19_002,56,1025.183108,10.0,14,14,snirf,False,
PID014,2025-11-19_002,57,1029.257103,10.0,13,13,snirf,False,
PID014,2025-11-19_002,58,1029.396634,10.0,15,15,snirf,False,
PID014,2025-11-19_002,59,1106.744526,10.0,21,21,snirf,False,
PID014,2025-11-19_002,60,1110.401203,10.0,99,99,snirf,False,
PID014,2025-11-19_002,61,1110.412549,10.0,11,11,snirf,False,
PID014,2025-11-19_002,62,1132.858329,10.0,13,13,snirf,False,
PID014,2025-11-19_002,63,1132.983639,10.0,14,14,snirf,False,
PID014,2025-11-19_002,64,1139.073035,10.0,13,13,snirf,False,
PID014,2025-11-19_002,65,1139.204904,10.0,15,15,snirf,False,
PID014,2025-11-19_002,66,1180.017143,10.0,21,21,snirf,False,
PID014,2025-11-19_002,67,1184.373397,10.0,99,99,snirf,False,
PID014,2025-11-19_002,68,1184.388916,10.0,11,11,snirf,False,
PID014,2025-11-19_002,69,1207.777988,10.0,13,13,snirf,False,
PID014,2025-11-19_002,70,1207.903925,10.0,14,14,snirf,False,
PID014,2025-11-19_002,71,1208.378758,10.0,13,13,snirf,False,
PID014,2025-11-19_002,72,1208.510788,10.0,15,15,snirf,False,
PID014,2025-11-19_002,73,1379.917421,10.0,25,25,snirf,False,
PID014,2025-11-19_002,74,1380.425783,10.0,93,93,snirf,False,
PID014,2025-11-19_002,75,1405.503648,10.0,92,92,snirf,False,
PID014,2025-11-19_002,76,1408.721835,10.0,91,91,snirf,False,
PID014,2025-11-19_002,77,1412.819889,10.0,99,99,snirf,False,
PID014,2025-11-19_002,78,1412.835211,10.0,11,11,snirf,False,
PID014,2025-11-19_002,79,1453.122843,10.0,13,13,snirf,False,
PID014,2025-11-19_002,80,1453.251517,10.0,14,14,snirf,False,
PID014,2025-11-19_002,81,1453.857165,10.0,13,13,snirf,False,
PID014,2025-11-19_002,82,1453.994537,10.0,15,15,snirf,False,
PID014,2025-11-19_002,83,1501.73265,10.0,21,21,snirf,False,
PID014,2025-11-19_002,84,1505.522147,10.0,99,99,snirf,False,
PID014,2025-11-19_002,85,1505.536157,10.0,11,11,snirf,False,
PID014,2025-11-19_002,86,1509.931073,10.0,13,13,snirf,False,
PID014,2025-11-19_002,87,1510.057646,10.0,14,14,snirf,False,
PID014,2025-11-19_002,88,1510.748441,10.0,13,13,snirf,False,
PID014,2025-11-19_002,89,1510.886525,10.0,15,15,snirf,False,
PID014,2025-11-19_002,90,1592.634921,10.0,21,21,snirf,False,
PID014,2025-11-19_002,91,1596.258021,10.0,99,99,snirf,False,
PID014,2025-11-19_002,92,1596.274754,10.0,11,11,snirf,False,
PID014,2025-11-19_002,93,1629.013028,10.0,13,13,snirf,False,
PID014,2025-11-19_002,94,1629.139996,10.0,14,14,snirf,False,
PID014,2025-11-19_002,95,1631.029426,10.0,13,13,snirf,False,
PID014,2025-11-19_002,96,1631.166637,10.0,15,15,snirf,False,
PID014,2025-11-19_002,97,1738.195167,10.0,22,22,snirf,False,
PID014,2025-11-19_002,98,1738.702353,10.0,93,93,snirf,False,
PID014,2025-11-19_002,99,1828.736488,10.0,92,92,snirf,False,
PID014,2025-11-19_002,100,1831.420648,10.0,91,91,snirf,False,
PID014,2025-11-19_002,101,1834.970102,10.0,99,99,snirf,False,
PID014,2025-11-19_002,102,1834.984503,10.0,11,11,snirf,False,
PID014,2025-11-19_002,103,1855.326251,10.0,13,13,snirf,False,
PID014,2025-11-19_002,104,1855.453419,10.0,14,14,snirf,False,
PID014,2025-11-19_002,105,1855.909772,10.0,13,13,snirf,False,
PID014,2025-11-19_002,106,1856.04322,10.0,15,15,snirf,False,
PID014,2025-11-19_002,107,1929.665322,10.0,24,24,snirf,False,
PID014,2025-11-19_002,108,1934.088985,10.0,99,99,snirf,False,
PID014,2025-11-19_002,109,1934.104609,10.0,11,11,snirf,False,
PID014,2025-11-19_002,110,1962.093628,10.0,13,13,snirf,False,
PID014,2025-11-19_002,111,1962.218914,10.0,14,14,snirf,False,
PID014,2025-11-19_002,112,1963.143597,10.0,13,13,snirf,False,
PID014,2025-11-19_002,113,1963.277476,10.0,15,15,snirf,False,
PID014,2025-11-19_002,114,2056.828143,10.0,23,23,snirf,False,
PID014,2025-11-19_002,115,2061.484946,10.0,99,99,snirf,False,
PID014,2025-11-19_002,116,2061.497714,10.0,11,11,snirf,False,
PID014,2025-11-19_002,117,2108.51933,10.0,13,13,snirf,False,
PID014,2025-11-19_002,118,2108.643204,10.0,14,14,snirf,False,
PID014,2025-11-19_002,119,2109.471102,10.0,13,13,snirf,False,
PID014,2025-11-19_002,120,2109.606006,10.0,15,15,snirf,False,
PID014,2025-11-19_002,121,2139.965159,10.0,23,23,snirf,False,
PID014,2025-11-19_002,122,2140.472526,10.0,93,93,snirf,False,
PID014,2025-11-19_002,123,2251.436758,10.0,92,92,snirf,False,
PID014,2025-11-19_002,124,2252.805889,10.0,91,91,snirf,False,
PID014,2025-11-19_002,125,2257.204548,10.0,99,99,snirf,False,
PID014,2025-11-19_002,126,2257.219513,10.0,11,11,snirf,False,
PID014,2025-11-19_002,127,2302.522186,10.0,13,13,snirf,False,
PID014,2025-11-19_002,128,2302.647122,10.0,14,14,snirf,False,
PID014,2025-11-19_002,129,2303.155791,10.0,13,13,snirf,False,
PID014,2025-11-19_002,130,2303.294101,10.0,15,15,snirf,False,
PID014,2025-11-19_002,131,2389.743417,10.0,24,24,snirf,False,
PID014,2025-11-19_002,132,2393.832352,10.0,99,99,snirf,False,
PID014,2025-11-19_002,133,2393.843833,10.0,11,11,snirf,False,
PID014,2025-11-19_002,134,2414.005333,10.0,13,13,snirf,False,
PID014,2025-11-19_002,135,2414.131252,10.0,14,14,snirf,False,
PID014,2025-11-19_002,136,2415.788105,10.0,13,13,snirf,False,
PID014,2025-11-19_002,137,2415.923436,10.0,15,15,snirf,False,
PID014,2025-11-19_002,138,2536.386861,10.0,25,25,snirf,False,
PID014,2025-11-19_002,139,2540.509178,10.0,99,99,snirf,False,
PID014,2025-11-19_002,140,2540.542325,10.0,11,11,snirf,False,
PID014,2025-11-19_002,141,2562.449367,10.0,13,13,snirf,False,
PID014,2025-11-19_002,142,2562.576059,10.0,14,14,snirf,False,
PID014,2025-11-19_002,143,2563.231114,10.0,13,13,snirf,False,
PID014,2025-11-19_002,144,2563.365046,10.0,15,15,snirf,False,
PID014,2025-11-19_002,145,2759.450373,10.0,23,23,snirf,False,
PID014,2025-11-19_002,146,2759.957298,10.0,92,92,snirf,False,
PID014,2025-11-19_002,147,2765.676019,10.0,91,91,snirf,False,
PID014,2025-11-19_002,148,2769.140246,10.0,99,99,snirf,False,
PID014,2025-11-19_002,149,2769.158563,10.0,11,11,snirf,False,
PID014,2025-11-19_002,150,2781.380981,10.0,13,13,snirf,False,
PID014,2025-11-19_002,151,2781.507906,10.0,14,14,snirf,False,
PID014,2025-11-19_002,152,2782.412824,10.0,13,13,snirf,False,
PID014,2025-11-19_002,153,2782.543426,10.0,15,15,snirf,False,
PID014,2025-11-19_002,154,2875.699187,10.0,23,23,snirf,False,
PID014,2025-11-19_002,155,2881.072589,10.0,99,99,snirf,False,
PID014,2025-11-19_002,156,2881.087101,10.0,11,11,snirf,False,
PID014,2025-11-19_002,157,2896.744651,10.0,13,13,snirf,False,
PID014,2025-11-19_002,158,2896.870918,10.0,14,14,snirf,False,
PID014,2025-11-19_002,159,2897.544914,10.0,13,13,snirf,False,
PID014,2025-11-19_002,160,2897.679206,10.0,15,15,snirf,False,
PID014,2025-11-19_002,161,3012.278588,10.0,24,24,snirf,False,
PID014,2025-11-19_002,162,3016.133537,10.0,99,99,snirf,False,
PID014,2025-11-19_002,163,3016.144344,10.0,11,11,snirf,False,
PID014,2025-11-19_002,164,3032.59075,10.0,13,13,snirf,False,
PID014,2025-11-19_002,165,3032.717606,10.0,14,14,snirf,False,
PID014,2025-11-19_002,166,3035.322923,10.0,13,13,snirf,False,
PID014,2025-11-19_002,167,3035.457129,10.0,15,15,snirf,False,
PID014,2025-11-19_002,168,3064.36914,10.0,21,21,snirf,False,
PID014,2025-11-19_002,169,3064.876822,10.0,93,93,snirf,False,
PID014,2025-11-19_002,170,3185.689394,10.0,92,92,snirf,False,
PID014,2025-11-19_002,171,3188.323577,10.0,91,91,snirf,False,
PID014,2025-11-19_002,172,3192.222635,10.0,99,99,snirf,False,
PID014,2025-11-19_002,173,3192.241758,10.0,11,11,snirf,False,
PID014,2025-11-19_002,174,3216.777704,10.0,13,13,snirf,False,
PID014,2025-11-19_002,175,3216.906723,10.0,14,14,snirf,False,
PID014,2025-11-19_002,176,3220.460642,10.0,13,13,snirf,False,
PID014,2025-11-19_002,177,3220.594919,10.0,15,15,snirf,False,
PID014,2025-11-19_002,178,3256.321585,10.0,23,23,snirf,False,
PID014,2025-11-19_002,179,3259.946094,10.0,99,99,snirf,False,
PID014,2025-11-19_002,180,3259.964594,10.0,11,11,snirf,False,
PID014,2025-11-19_002,181,3279.585064,10.0,13,13,snirf,False,
PID014,2025-11-19_002,182,3279.70837,10.0,14,14,snirf,False,
PID014,2025-11-19_002,183,3280.384487,10.0,13,13,snirf,False,
PID014,2025-11-19_002,184,3280.517304,10.0,15,15,snirf,False,
PID014,2025-11-19_002,185,3349.989947,10.0,25,25,snirf,False,
PID014,2025-11-19_002,186,3354.881951,10.0,99,99,snirf,False,
PID014,2025-11-19_002,187,3354.89333,10.0,11,11,snirf,False,
PID014,2025-11-19_002,188,3380.685391,10.0,13,13,snirf,False,
PID014,2025-11-19_002,189,3380.81298,10.0,14,14,snirf,False,
PID014,2025-11-19_002,190,3381.518434,10.0,13,13,snirf,False,
PID014,2025-11-19_002,191,3381.651969,10.0,15,15,snirf,False,
PID014,2025-11-19_002,192,3436.243345,10.0,21,21,snirf,False,
PID014,2025-11-19_002,193,3436.751594,10.0,93,93,snirf,False,
PID014,2025-11-19_002,194,3608.339088,10.0,92,92,snirf,False,
PID014,2025-11-19_002,195,3610.758035,10.0,91,91,snirf,False,
PID014,2025-11-19_002,196,3615.439839,10.0,99,99,snirf,False,
PID014,2025-11-19_002,197,3615.451062,10.0,11,11,snirf,False,
PID014,2025-11-19_002,198,3646.377798,10.0,13,13,snirf,False,
PID014,2025-11-19_002,199,3646.507974,10.0,14,14,snirf,False,
PID014,2025-11-19_002,200,3646.910796,10.0,13,13,snirf,False,
PID014,2025-11-19_002,201,3647.046971,10.0,15,15,snirf,False,
PID014,2025-11-19_002,202,3700.936369,10.0,24,24,snirf,False,
PID014,2025-11-19_002,203,3705.726077,10.0,99,99,snirf,False,
PID014,2025-11-19_002,204,3705.746244,10.0,11,11,snirf,False,
PID014,2025-11-19_002,205,3742.229213,10.0,13,13,snirf,False,
PID014,2025-11-19_002,206,3742.359164,10.0,14,14,snirf,False,
PID014,2025-11-19_002,207,3742.778015,10.0,13,13,snirf,False,
PID014,2025-11-19_002,208,3742.91013,10.0,15,15,snirf,False,
PID014,2025-11-19_002,209,3780.139152,10.0,22,22,snirf,False,
PID014,2025-11-19_002,210,3784.829689,10.0,99,99,snirf,False,
PID014,2025-11-19_002,211,3784.841045,10.0,11,11,snirf,False,
PID014,2025-11-19_002,212,3793.804434,10.0,13,13,snirf,False,
PID014,2025-11-19_002,213,3793.932557,10.0,14,14,snirf,False,
PID014,2025-11-19_002,214,3794.786535,10.0,13,13,snirf,False,
PID014,2025-11-19_002,215,3794.921598,10.0,15,15,snirf,False,
PID014,2025-11-19_002,216,3825.299364,10.0,23,23,snirf,False,
PID014,2025-11-19_002,217,3825.805745,10.0,93,93,snirf,False,
PID014,2025-11-19_002,218,4030.772304,10.0,92,92,snirf,False,
PID014,2025-11-19_002,219,4033.574022,10.0,91,91,snirf,False,
PID014,2025-11-19_002,220,4037.206079,10.0,99,99,snirf,False,
PID014,2025-11-19_002,221,4037.213183,10.0,11,11,snirf,False,
PID014,2025-11-19_002,222,4055.21246,10.0,13,13,snirf,False,
PID014,2025-11-19_002,223,4055.339345,10.0,14,14,snirf,False,
PID014,2025-11-19_002,224,4056.045798,10.0,13,13,snirf,False,
PID014,2025-11-19_002,225,4056.178711,10.0,15,15,snirf,False,
PID014,2025-11-19_002,226,4115.285833,10.0,24,24,snirf,False,
PID014,2025-11-19_002,227,4120.076512,10.0,99,99,snirf,False,
PID014,2025-11-19_002,228,4120.091952,10.0,11,11,snirf,False,
PID014,2025-11-19_002,229,4138.500749,10.0,13,13,snirf,False,
PID014,2025-11-19_002,230,4138.626354,10.0,14,14,snirf,False,
PID014,2025-11-19_002,231,4139.333048,10.0,13,13,snirf,False,
PID014,2025-11-19_002,232,4139.472381,10.0,15,15,snirf,False,
PID014,2025-11-19_002,233,4182.210238,10.0,24,24,snirf,False,
PID014,2025-11-19_002,234,4187.032443,10.0,99,99,snirf,False,
PID014,2025-11-19_002,235,4187.045533,10.0,11,11,snirf,False,
PID014,2025-11-19_002,236,4220.120235,10.0,13,13,snirf,False,
PID014,2025-11-19_002,237,4220.24441,10.0,14,14,snirf,False,
PID014,2025-11-19_002,238,4220.737535,10.0,13,13,snirf,False,
PID014,2025-11-19_002,239,4220.870908,10.0,15,15,snirf,False,
PID014,2025-11-19_002,240,4273.945727,10.0,25,25,snirf,False,
PID014,2025-11-19_002,241,4274.453713,10.0,93,93,snirf,False,
PID014,2025-11-19_002,242,4453.589101,10.0,92,92,snirf,False,
PID014,2025-11-19_002,243,4453.58928,10.0,2,2,snirf,False,
PID015,2025-11-19_003,1,47.442378,10.0,1,1,snirf,False,
PID015,2025-11-19_003,2,63.62388,10.0,3,3,snirf,False,
PID015,2025-11-19_003,3,63.624997,10.0,71,71,snirf,False,
PID015,2025-11-19_003,4,253.267732,10.0,72,72,snirf,False,
PID015,2025-11-19_003,5,255.716122,10.0,91,91,snirf,False,
PID015,2025-11-19_003,6,260.296914,10.0,99,99,snirf,False,
PID015,2025-11-19_003,7,260.31535,10.0,11,11,snirf,False,
PID015,2025-11-19_003,8,283.569069,10.0,13,13,snirf,False,
PID015,2025-11-19_003,9,283.701866,10.0,14,14,snirf,False,
PID015,2025-11-19_003,10,318.681336,10.0,13,13,snirf,False,
PID015,2025-11-19_003,11,318.833508,10.0,15,15,snirf,False,
PID015,2025-11-19_003,12,339.276855,10.0,25,25,snirf,False,
PID015,2025-11-19_003,13,343.151375,10.0,99,99,snirf,False,
PID015,2025-11-19_003,14,343.176456,10.0,11,11,snirf,False,
PID015,2025-11-19_003,15,393.168486,10.0,13,13,snirf,False,
PID015,2025-11-19_003,16,393.299356,10.0,14,14,snirf,False,
PID015,2025-11-19_003,17,397.384598,10.0,13,13,snirf,False,
PID015,2025-11-19_003,18,397.52306,10.0,15,15,snirf,False,
PID015,2025-11-19_003,19,408.032825,10.0,24,24,snirf,False,
PID015,2025-11-19_003,20,413.057922,10.0,99,99,snirf,False,
PID015,2025-11-19_003,21,413.072771,10.0,11,11,snirf,False,
PID015,2025-11-19_003,22,439.195176,10.0,13,13,snirf,False,
PID015,2025-11-19_003,23,439.320356,10.0,14,14,snirf,False,
PID015,2025-11-19_003,24,445.260185,10.0,13,13,snirf,False,
PID015,2025-11-19_003,25,445.396524,10.0,15,15,snirf,False,
PID015,2025-11-19_003,26,468.507036,10.0,21,21,snirf,False,
PID015,2025-11-19_003,27,469.014675,10.0,93,93,snirf,False,
PID015,2025-11-19_003,28,675.730485,10.0,92,92,snirf,False,
PID015,2025-11-19_003,29,684.048337,10.0,91,91,snirf,False,
PID015,2025-11-19_003,30,687.847371,10.0,99,99,snirf,False,
PID015,2025-11-19_003,31,687.85936,10.0,11,11,snirf,False,
PID015,2025-11-19_003,32,718.167585,10.0,13,13,snirf,False,
PID015,2025-11-19_003,33,718.294498,10.0,14,14,snirf,False,
PID015,2025-11-19_003,34,727.966112,10.0,13,13,snirf,False,
PID015,2025-11-19_003,35,728.105175,10.0,15,15,snirf,False,
PID015,2025-11-19_003,36,774.358982,10.0,25,25,snirf,False,
PID015,2025-11-19_003,37,779.11672,10.0,99,99,snirf,False,
PID015,2025-11-19_003,38,779.128542,10.0,11,11,snirf,False,
PID015,2025-11-19_003,39,791.423046,10.0,13,13,snirf,False,
PID015,2025-11-19_003,40,791.54845,10.0,14,14,snirf,False,
PID015,2025-11-19_003,41,802.971281,10.0,13,13,snirf,False,
PID015,2025-11-19_003,42,803.103665,10.0,15,15,snirf,False,
PID015,2025-11-19_003,43,836.498433,10.0,23,23,snirf,False,
PID015,2025-11-19_003,44,841.872539,10.0,99,99,snirf,False,
PID015,2025-11-19_003,45,841.888706,10.0,11,11,snirf,False,
PID015,2025-11-19_003,46,861.227732,10.0,13,13,snirf,False,
PID015,2025-11-19_003,47,861.354787,10.0,14,14,snirf,False,
PID015,2025-11-19_003,48,883.107907,10.0,13,13,snirf,False,
PID015,2025-11-19_003,49,883.242539,10.0,15,15,snirf,False,
PID015,2025-11-19_003,50,899.005805,10.0,23,23,snirf,False,
PID015,2025-11-19_003,51,899.512736,10.0,93,93,snirf,False,
PID015,2025-11-19_003,52,1104.062849,10.0,92,92,snirf,False,
PID015,2025-11-19_003,53,1105.281108,10.0,91,91,snirf,False,
PID015,2025-11-19_003,54,1109.730478,10.0,99,99,snirf,False,
PID015,2025-11-19_003,55,1109.763685,10.0,11,11,snirf,False,
PID015,2025-11-19_003,56,1186.478109,10.0,13,13,snirf,False,
PID015,2025-11-19_003,57,1186.603878,10.0,14,14,snirf,False,
PID015,2025-11-19_003,58,1196.392481,10.0,13,13,snirf,False,
PID015,2025-11-19_003,59,1196.534876,10.0,15,15,snirf,False,
PID015,2025-11-19_003,60,1275.629542,10.0,25,25,snirf,False,
PID015,2025-11-19_003,61,1280.852834,10.0,99,99,snirf,False,
PID015,2025-11-19_003,62,1280.872286,10.0,11,11,snirf,False,
PID015,2025-11-19_003,63,1316.240514,10.0,13,13,snirf,False,
PID015,2025-11-19_003,64,1316.372158,10.0,14,14,snirf,False,
PID015,2025-11-19_003,65,1321.889483,10.0,13,13,snirf,False,
PID015,2025-11-19_003,66,1322.023964,10.0,15,15,snirf,False,
PID015,2025-11-19_003,67,1379.797038,10.0,24,24,snirf,False,
PID015,2025-11-19_003,68,1383.803469,10.0,99,99,snirf,False,
PID015,2025-11-19_003,69,1383.820775,10.0,11,11,snirf,False,
PID015,2025-11-19_003,70,1435.954556,10.0,13,13,snirf,False,
PID015,2025-11-19_003,71,1436.080706,10.0,14,14,snirf,False,
PID015,2025-11-19_003,72,1441.038134,10.0,13,13,snirf,False,
PID015,2025-11-19_003,73,1441.172492,10.0,15,15,snirf,False,
PID015,2025-11-19_003,74,1472.116248,10.0,25,25,snirf,False,
PID015,2025-11-19_003,75,1472.623804,10.0,93,93,snirf,False,
PID015,2025-11-19_003,76,1525.296211,10.0,92,92,snirf,False,
PID015,2025-11-19_003,77,1527.248492,10.0,91,91,snirf,False,
PID015,2025-11-19_003,78,1530.580642,10.0,99,99,snirf,False,
PID015,2025-11-19_003,79,1530.604598,10.0,11,11,snirf,False,
PID015,2025-11-19_003,80,1556.784719,10.0,13,13,snirf,False,
PID015,2025-11-19_003,81,1556.910348,10.0,14,14,snirf,False,
PID015,2025-11-19_003,82,1574.81501,10.0,13,13,snirf,False,
PID015,2025-11-19_003,83,1574.946796,10.0,15,15,snirf,False,
PID015,2025-11-19_003,84,1605.344537,10.0,22,22,snirf,False,
PID015,2025-11-19_003,85,1608.900673,10.0,99,99,snirf,False,
PID015,2025-11-19_003,86,1608.907666,10.0,11,11,snirf,False,
PID015,2025-11-19_003,87,1621.591055,10.0,13,13,snirf,False,
PID015,2025-11-19_003,88,1621.717159,10.0,14,14,snirf,False,
PID015,2025-11-19_003,89,1632.941197,10.0,13,13,snirf,False,
PID015,2025-11-19_003,90,1633.076501,10.0,15,15,snirf,False,
PID015,2025-11-19_003,91,1665.667808,10.0,24,24,snirf,False,
PID015,2025-11-19_003,92,1670.741064,10.0,99,99,snirf,False,
PID015,2025-11-19_003,93,1670.755612,10.0,11,11,snirf,False,
PID015,2025-11-19_003,94,1689.380757,10.0,13,13,snirf,False,
PID015,2025-11-19_003,95,1689.508324,10.0,14,14,snirf,False,
PID015,2025-11-19_003,96,1696.329738,10.0,13,13,snirf,False,
PID015,2025-11-19_003,97,1696.473056,10.0,15,15,snirf,False,
PID015,2025-11-19_003,98,1712.160225,10.0,24,24,snirf,False,
PID015,2025-11-19_003,99,1712.668105,10.0,93,93,snirf,False,
PID015,2025-11-19_003,100,1947.262978,10.0,92,92,snirf,False,
PID015,2025-11-19_003,101,1952.196601,10.0,91,91,snirf,False,
PID015,2025-11-19_003,102,1955.296991,10.0,99,99,snirf,False,
PID015,2025-11-19_003,103,1955.309561,10.0,11,11,snirf,False,
PID015,2025-11-19_003,104,1976.569036,10.0,13,13,snirf,False,
PID015,2025-11-19_003,105,1976.696521,10.0,14,14,snirf,False,
PID015,2025-11-19_003,106,1980.819438,10.0,13,13,snirf,False,
PID015,2025-11-19_003,107,1980.956271,10.0,15,15,snirf,False,
PID015,2025-11-19_003,108,1991.400359,10.0,21,21,snirf,False,
PID015,2025-11-19_003,109,1995.690506,10.0,99,99,snirf,False,
PID015,2025-11-19_003,110,1995.700965,10.0,11,11,snirf,False,
PID015,2025-11-19_003,111,2018.811451,10.0,13,13,snirf,False,
PID015,2025-11-19_003,112,2018.93643,10.0,14,14,snirf,False,
PID015,2025-11-19_003,113,2024.011351,10.0,13,13,snirf,False,
PID015,2025-11-19_003,114,2024.148677,10.0,15,15,snirf,False,
PID015,2025-11-19_003,115,2045.225172,10.0,21,21,snirf,False,
PID015,2025-11-19_003,116,2048.831942,10.0,99,99,snirf,False,
PID015,2025-11-19_003,117,2048.850558,10.0,11,11,snirf,False,
PID015,2025-11-19_003,118,2085.701168,10.0,13,13,snirf,False,
PID015,2025-11-19_003,119,2085.825904,10.0,14,14,snirf,False,
PID015,2025-11-19_003,120,2091.617094,10.0,13,13,snirf,False,
PID015,2025-11-19_003,121,2091.751565,10.0,15,15,snirf,False,
PID015,2025-11-19_003,122,2105.316439,10.0,21,21,snirf,False,
PID015,2025-11-19_003,123,2105.821904,10.0,93,93,snirf,False,
PID015,2025-11-19_003,124,2372.212779,10.0,92,92,snirf,False,
PID015,2025-11-19_003,125,2373.964007,10.0,91,91,snirf,False,
PID015,2025-11-19_003,126,2378.596229,10.0,99,99,snirf,False,
PID015,2025-11-19_003,127,2378.612567,10.0,11,11,snirf,False,
PID015,2025-11-19_003,128,2417.333962,10.0,13,13,snirf,False,
PID015,2025-11-19_003,129,2417.463768,10.0,14,14,snirf,False,
PID015,2025-11-19_003,130,2438.163696,10.0,13,13,snirf,False,
PID015,2025-11-19_003,131,2438.299008,10.0,15,15,snirf,False,
PID015,2025-11-19_003,132,2487.47113,10.0,21,21,snirf,False,
PID015,2025-11-19_003,133,2491.278691,10.0,99,99,snirf,False,
PID015,2025-11-19_003,134,2491.292821,10.0,11,11,snirf,False,
PID015,2025-11-19_003,135,2538.397761,10.0,13,13,snirf,False,
PID015,2025-11-19_003,136,2538.524074,10.0,14,14,snirf,False,
PID015,2025-11-19_003,137,2547.445384,10.0,13,13,snirf,False,
PID015,2025-11-19_003,138,2547.578713,10.0,15,15,snirf,False,
PID015,2025-11-19_003,139,2596.888063,10.0,25,25,snirf,False,
PID015,2025-11-19_003,140,2600.81272,10.0,99,99,snirf,False,
PID015,2025-11-19_003,141,2600.822558,10.0,11,11,snirf,False,
PID015,2025-11-19_003,142,2639.330891,10.0,13,13,snirf,False,
PID015,2025-11-19_003,143,2639.458274,10.0,14,14,snirf,False,
PID015,2025-11-19_003,144,2644.062945,10.0,13,13,snirf,False,
PID015,2025-11-19_003,145,2644.196223,10.0,15,15,snirf,False,
PID015,2025-11-19_003,146,2656.111366,10.0,22,22,snirf,False,
PID015,2025-11-19_003,147,2656.620267,10.0,93,93,snirf,False,
PID015,2025-11-19_003,148,2793.979458,10.0,92,92,snirf,False,
PID015,2025-11-19_003,149,2800.414218,10.0,91,91,snirf,False,
PID015,2025-11-19_003,150,2804.995139,10.0,99,99,snirf,False,
PID015,2025-11-19_003,151,2805.014441,10.0,11,11,snirf,False,
PID015,2025-11-19_003,152,2830.41739,10.0,13,13,snirf,False,
PID015,2025-11-19_003,153,2830.54632,10.0,14,14,snirf,False,
PID015,2025-11-19_003,154,2842.399178,10.0,13,13,snirf,False,
PID015,2025-11-19_003,155,2842.531929,10.0,15,15,snirf,False,
PID015,2025-11-19_003,156,2887.75936,10.0,24,24,snirf,False,
PID015,2025-11-19_003,157,2891.431823,10.0,99,99,snirf,False,
PID015,2025-11-19_003,158,2891.446706,10.0,11,11,snirf,False,
PID015,2025-11-19_003,159,2909.688146,10.0,13,13,snirf,False,
PID015,2025-11-19_003,160,2909.813587,10.0,14,14,snirf,False,
PID015,2025-11-19_003,161,2918.386423,10.0,13,13,snirf,False,
PID015,2025-11-19_003,162,2918.519108,10.0,15,15,snirf,False,
PID015,2025-11-19_003,163,2964.229819,10.0,21,21,snirf,False,
PID015,2025-11-19_003,164,2969.070028,10.0,99,99,snirf,False,
PID015,2025-11-19_003,165,2969.081149,10.0,11,11,snirf,False,
PID015,2025-11-19_003,166,2996.475148,10.0,13,13,snirf,False,
PID015,2025-11-19_003,167,2996.600448,10.0,14,14,snirf,False,
PID015,2025-11-19_003,168,3000.190494,10.0,13,13,snirf,False,
PID015,2025-11-19_003,169,3000.325909,10.0,15,15,snirf,False,
PID015,2025-11-19_003,170,3011.988297,10.0,21,21,snirf,False,
PID015,2025-11-19_003,171,3012.496723,10.0,93,93,snirf,False,
PID015,2025-11-19_003,172,3220.428779,10.0,92,92,snirf,False,
PID015,2025-11-19_003,173,3221.229638,10.0,91,91,snirf,False,
PID015,2025-11-19_003,174,3225.645805,10.0,99,99,snirf,False,
PID015,2025-11-19_003,175,3225.665792,10.0,11,11,snirf,False,
PID015,2025-11-19_003,176,3281.395776,10.0,13,13,snirf,False,
PID015,2025-11-19_003,177,3281.524762,10.0,14,14,snirf,False,
PID015,2025-11-19_003,178,3285.295036,10.0,13,13,snirf,False,
PID015,2025-11-19_003,179,3285.42749,10.0,15,15,snirf,False,
PID015,2025-11-19_003,180,3323.43907,10.0,21,21,snirf,False,
PID015,2025-11-19_003,181,3328.563963,10.0,99,99,snirf,False,
