participant_id,session_id,file_role,file_path,exists,readable,size_bytes,mtime_iso,notes,global_analysis_excluded,global_exclusion_reason
PID001,2025-11-06_008,backup_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/2025-11-06_008.snirf.bak_pre_marker_fix,True,True,19238487.0,2025-11-06T14:06:56,,False,
PID001,2025-11-06_008,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/2025-11-06_008_calibration.json,True,True,8771.0,2025-11-06T12:49:12,,False,
PID001,2025-11-06_008,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/2025-11-06_008_config.hdr,True,True,1479.0,2025-11-06T14:06:50,,False,
PID001,2025-11-06_008,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/2025-11-06_008_config.json,True,True,4988.0,2025-11-06T14:06:50,,False,
PID001,2025-11-06_008,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/2025-11-06_008_description.json,True,True,124.0,2025-11-06T14:06:50,,False,
PID001,2025-11-06_008,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/digpts.txt,True,True,813.0,2025-11-06T14:06:56,,False,
PID001,2025-11-06_008,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/2025-11-06_008.snirf,True,True,19270655.0,2026-03-07T10:24:28,,False,
PID001,2025-11-06_008,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID001/2025-11-06_008/2025-11-06_008_probeInfo.json,True,True,18136.0,2025-11-06T12:49:12,,False,
PID001,2025-11-06_008,psychopy_log,,False,False,,,,False,
PID002,2025-11-06_PID002,backup_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/2025-11-06_001.snirf.bak_pre_marker_fix,True,True,12749889.0,2025-11-06T17:40:26,,False,
PID002,2025-11-06_PID002,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/2025-11-06_001_calibration.json,True,True,8757.0,2025-11-06T16:25:20,,False,
PID002,2025-11-06_PID002,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/2025-11-06_001_config.hdr,True,True,1480.0,2025-11-06T17:40:22,,False,
PID002,2025-11-06_PID002,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/2025-11-06_001_config.json,True,True,4966.0,2025-11-06T17:40:22,,False,
PID002,2025-11-06_PID002,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/2025-11-06_001_description.json,True,True,125.0,2025-11-06T17:40:22,,False,
PID002,2025-11-06_PID002,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/digpts.txt,True,True,813.0,2025-11-06T17:40:26,,False,
PID002,2025-11-06_PID002,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/2025-11-06_001.snirf,True,True,12781961.0,2026-03-07T10:24:28,,False,
PID002,2025-11-06_PID002,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 05-11-25/PID002/2025-11-06_PID002/2025-11-06_001_probeInfo.json,True,True,18136.0,2025-11-06T16:25:20,,False,
PID002,2025-11-06_PID002,psychopy_log,,False,False,,,,False,
PID003,2025-11-11_003,backup_snirf,,False,False,,,,False,
PID003,2025-11-11_003,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID003/2025-11-11_003/2025-11-11_003_calibration.json,True,True,8805.0,2025-11-11T14:06:38,,False,
PID003,2025-11-11_003,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID003/2025-11-11_003/2025-11-11_003_config.hdr,True,True,1477.0,2025-11-11T15:20:08,,False,
PID003,2025-11-11_003,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID003/2025-11-11_003/2025-11-11_003_config.json,True,True,4980.0,2025-11-11T15:20:08,,False,
PID003,2025-11-11_003,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID003/2025-11-11_003/2025-11-11_003_description.json,True,True,122.0,2025-11-11T15:20:08,,False,
PID003,2025-11-11_003,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID003/2025-11-11_003/digpts.txt,True,True,813.0,2025-11-11T15:20:10,,False,
PID003,2025-11-11_003,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID003/2025-11-11_003/2025-11-11_003.snirf,True,True,17988453.0,2025-11-11T15:20:10,,False,
PID003,2025-11-11_003,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID003/2025-11-11_003/2025-11-11_003_probeInfo.json,True,True,18136.0,2025-11-11T14:06:38,,False,
PID003,2025-11-11_003,psychopy_log,,False,False,,,,False,
PID004,2025-11-11_004,backup_snirf,,False,False,,,,False,
PID004,2025-11-11_004,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID004/2025-11-11_004/2025-11-11_004_calibration.json,True,True,8868.0,2025-11-11T15:44:50,,False,
PID004,2025-11-11_004,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID004/2025-11-11_004/2025-11-11_004_config.hdr,True,True,1475.0,2025-11-11T16:59:26,,False,
PID004,2025-11-11_004,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID004/2025-11-11_004/2025-11-11_004_config.json,True,True,4953.0,2025-11-11T16:59:26,,False,
PID004,2025-11-11_004,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID004/2025-11-11_004/2025-11-11_004_description.json,True,True,120.0,2025-11-11T16:59:26,,False,
PID004,2025-11-11_004,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID004/2025-11-11_004/digpts.txt,True,True,813.0,2025-11-11T16:59:30,,False,
PID004,2025-11-11_004,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID004/2025-11-11_004/2025-11-11_004.snirf,True,True,19018441.0,2025-11-11T16:59:30,,False,
PID004,2025-11-11_004,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 11-11-25/PID004/2025-11-11_004/2025-11-11_004_probeInfo.json,True,True,18136.0,2025-11-11T15:44:50,,False,
PID004,2025-11-11_004,psychopy_log,,False,False,,,,False,
PID005,2025-11-12_001,backup_snirf,,False,False,,,,False,
PID005,2025-11-12_001,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID05/2025-11-12_001/2025-11-12_001_calibration.json,True,True,8825.0,2025-11-12T11:22:40,,False,
PID005,2025-11-12_001,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID05/2025-11-12_001/2025-11-12_001_config.hdr,True,True,1469.0,2025-11-12T12:37:48,,False,
PID005,2025-11-12_001,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID05/2025-11-12_001/2025-11-12_001_config.json,True,True,4965.0,2025-11-12T12:37:48,,False,
PID005,2025-11-12_001,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID05/2025-11-12_001/2025-11-12_001_description.json,True,True,114.0,2025-11-12T12:37:48,,False,
PID005,2025-11-12_001,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID05/2025-11-12_001/digpts.txt,True,True,813.0,2025-11-12T12:37:52,,False,
PID005,2025-11-12_001,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID05/2025-11-12_001/2025-11-12_001.snirf,True,True,19172295.0,2025-11-12T12:37:52,,False,
PID005,2025-11-12_001,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID05/2025-11-12_001/2025-11-12_001_probeInfo.json,True,True,18136.0,2025-11-12T11:22:40,,False,
PID005,2025-11-12_001,psychopy_log,,False,False,,,,False,
PID006,2025-11-12_002,backup_snirf,,False,False,,,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_002/2025-11-12_002_calibration.json,True,True,8761.0,2025-11-12T16:16:36,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_002/2025-11-12_002_config.hdr,True,True,1469.0,2025-11-12T16:16:48,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_002/2025-11-12_002_config.json,True,True,4978.0,2025-11-12T16:16:48,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_002/2025-11-12_002_description.json,True,True,114.0,2025-11-12T16:16:48,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_002/digpts.txt,True,True,813.0,2025-11-12T16:16:48,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_002/2025-11-12_002.snirf,True,True,314797.0,2025-11-12T16:16:48,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_002/2025-11-12_002_probeInfo.json,True,True,18136.0,2025-11-12T16:16:36,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_002,psychopy_log,,False,False,,,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,backup_snirf,,False,False,,,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_003/2025-11-12_003_calibration.json,True,True,8761.0,2025-11-12T16:17:04,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_003/2025-11-12_003_config.hdr,True,True,1474.0,2025-11-12T17:32:34,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_003/2025-11-12_003_config.json,True,True,4983.0,2025-11-12T17:32:34,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_003/2025-11-12_003_description.json,True,True,119.0,2025-11-12T17:32:34,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_003/digpts.txt,True,True,813.0,2025-11-12T17:32:38,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_003/2025-11-12_003.snirf,True,True,19669684.0,2025-11-12T17:32:38,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 12-11-25/PID06/2025-11-12_003/2025-11-12_003_probeInfo.json,True,True,18136.0,2025-11-12T16:17:04,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,psychopy_log,,False,False,,,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID007,2025-11-13_001,backup_snirf,,False,False,,,,False,
PID007,2025-11-13_001,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/2025-11-13_001/2025-11-13_001_calibration.json,True,True,8929.0,2025-11-13T16:32:58,,False,
PID007,2025-11-13_001,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/2025-11-13_001/2025-11-13_001_config.hdr,True,True,1475.0,2025-11-13T17:47:42,,False,
PID007,2025-11-13_001,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/2025-11-13_001/2025-11-13_001_config.json,True,True,4951.0,2025-11-13T17:47:42,,False,
PID007,2025-11-13_001,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/2025-11-13_001/2025-11-13_001_description.json,True,True,120.0,2025-11-13T17:47:42,,False,
PID007,2025-11-13_001,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/2025-11-13_001/digpts.txt,True,True,813.0,2025-11-13T17:47:48,,False,
PID007,2025-11-13_001,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/2025-11-13_001/2025-11-13_001.snirf,True,True,17913362.0,2025-11-13T17:47:48,,False,
PID007,2025-11-13_001,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/2025-11-13_001/2025-11-13_001_probeInfo.json,True,True,18136.0,2025-11-13T16:32:58,,False,
PID007,2025-11-13_001,psychopy_log,,False,False,,,,False,
PID008,2025-11-14_002,backup_snirf,,False,False,,,,False,
PID008,2025-11-14_002,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/2025-11-14_002/2025-11-14_002_calibration.json,True,True,8803.0,2025-11-14T12:44:44,,False,
PID008,2025-11-14_002,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/2025-11-14_002/2025-11-14_002_config.hdr,True,True,1474.0,2025-11-14T13:58:32,,False,
PID008,2025-11-14_002,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/2025-11-14_002/2025-11-14_002_config.json,True,True,4977.0,2025-11-14T13:58:32,,False,
PID008,2025-11-14_002,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/2025-11-14_002/2025-11-14_002_description.json,True,True,119.0,2025-11-14T13:58:32,,False,
PID008,2025-11-14_002,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/2025-11-14_002/digpts.txt,True,True,813.0,2025-11-14T13:58:36,,False,
PID008,2025-11-14_002,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/2025-11-14_002/2025-11-14_002.snirf,True,True,18135956.0,2025-11-14T13:58:36,,False,
PID008,2025-11-14_002,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/2025-11-14_002/2025-11-14_002_probeInfo.json,True,True,18136.0,2025-11-14T12:44:44,,False,
PID008,2025-11-14_002,psychopy_log,,False,False,,,,False,
PID009,2025-11-14_002 (PID09),backup_snirf,,False,False,,,,False,
PID009,2025-11-14_002 (PID09),calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/2025-11-14_002 (PID09)/2025-11-14_002_calibration.json,True,True,8777.0,2025-11-14T14:36:36,,False,
PID009,2025-11-14_002 (PID09),config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/2025-11-14_002 (PID09)/2025-11-14_002_config.hdr,True,True,1474.0,2025-11-14T16:03:26,,False,
PID009,2025-11-14_002 (PID09),config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/2025-11-14_002 (PID09)/2025-11-14_002_config.json,True,True,4977.0,2025-11-14T16:03:26,,False,
PID009,2025-11-14_002 (PID09),description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/2025-11-14_002 (PID09)/2025-11-14_002_description.json,True,True,119.0,2025-11-14T16:03:26,,False,
PID009,2025-11-14_002 (PID09),digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/2025-11-14_002 (PID09)/digpts.txt,True,True,813.0,2025-11-14T16:03:30,,False,
PID009,2025-11-14_002 (PID09),primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/2025-11-14_002 (PID09)/2025-11-14_002.snirf,True,True,21680192.0,2025-11-14T16:03:30,,False,
PID009,2025-11-14_002 (PID09),probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/2025-11-14_002 (PID09)/2025-11-14_002_probeInfo.json,True,True,18136.0,2025-11-14T14:36:36,,False,
PID009,2025-11-14_002 (PID09),psychopy_log,,False,False,,,,False,
PID010,2025-11-14_003,backup_snirf,,False,False,,,,False,
PID010,2025-11-14_003,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/2025-11-14_003/2025-11-14_003_calibration.json,True,True,8833.0,2025-11-14T16:49:42,,False,
PID010,2025-11-14_003,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/2025-11-14_003/2025-11-14_003_config.hdr,True,True,1475.0,2025-11-14T18:05:30,,False,
PID010,2025-11-14_003,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/2025-11-14_003/2025-11-14_003_config.json,True,True,4975.0,2025-11-14T18:05:30,,False,
PID010,2025-11-14_003,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/2025-11-14_003/2025-11-14_003_description.json,True,True,120.0,2025-11-14T18:05:30,,False,
PID010,2025-11-14_003,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/2025-11-14_003/digpts.txt,True,True,813.0,2025-11-14T18:05:32,,False,
PID010,2025-11-14_003,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/2025-11-14_003/2025-11-14_003.snirf,True,True,18962419.0,2025-11-14T18:05:32,,False,
PID010,2025-11-14_003,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/2025-11-14_003/2025-11-14_003_probeInfo.json,True,True,18136.0,2025-11-14T16:49:42,,False,
PID010,2025-11-14_003,psychopy_log,,False,False,,,,False,
PID011,2025-11-18_002,backup_snirf,,False,False,,,,False,
PID011,2025-11-18_002,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/2025-11-18_002/2025-11-18_002_calibration.json,True,True,8729.0,2025-11-18T11:08:36,,False,
PID011,2025-11-18_002,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/2025-11-18_002/2025-11-18_002_config.hdr,True,True,1474.0,2025-11-18T12:23:08,,False,
PID011,2025-11-18_002,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/2025-11-18_002/2025-11-18_002_config.json,True,True,4968.0,2025-11-18T12:23:08,,False,
PID011,2025-11-18_002,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/2025-11-18_002/2025-11-18_002_description.json,True,True,119.0,2025-11-18T12:23:08,,False,
PID011,2025-11-18_002,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/2025-11-18_002/digpts.txt,True,True,813.0,2025-11-18T12:23:12,,False,
PID011,2025-11-18_002,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/2025-11-18_002/2025-11-18_002.snirf,True,True,18902679.0,2025-11-18T12:23:12,,False,
PID011,2025-11-18_002,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/2025-11-18_002/2025-11-18_002_probeInfo.json,True,True,18136.0,2025-11-18T11:08:36,,False,
PID011,2025-11-18_002,psychopy_log,,False,False,,,,False,
PID012,2025-11-18_003,backup_snirf,,False,False,,,,False,
PID012,2025-11-18_003,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/2025-11-18_003/2025-11-18_003_calibration.json,True,True,8882.0,2025-11-18T14:13:00,,False,
PID012,2025-11-18_003,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/2025-11-18_003/2025-11-18_003_config.hdr,True,True,1474.0,2025-11-18T15:28:16,,False,
PID012,2025-11-18_003,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/2025-11-18_003/2025-11-18_003_config.json,True,True,4950.0,2025-11-18T15:28:16,,False,
PID012,2025-11-18_003,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/2025-11-18_003/2025-11-18_003_description.json,True,True,119.0,2025-11-18T15:28:16,,False,
PID012,2025-11-18_003,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/2025-11-18_003/digpts.txt,True,True,813.0,2025-11-18T15:28:22,,False,
PID012,2025-11-18_003,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/2025-11-18_003/2025-11-18_003.snirf,True,True,18288170.0,2025-11-18T15:28:22,,False,
PID012,2025-11-18_003,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/2025-11-18_003/2025-11-18_003_probeInfo.json,True,True,18136.0,2025-11-18T14:13:00,,False,
PID012,2025-11-18_003,psychopy_log,,False,False,,,,False,
PID013,2025-11-18_004,backup_snirf,,False,False,,,,False,
PID013,2025-11-18_004,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/2025-11-18_004/2025-11-18_004_calibration.json,True,True,8808.0,2025-11-18T15:35:06,,False,
PID013,2025-11-18_004,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/2025-11-18_004/2025-11-18_004_config.hdr,True,True,1474.0,2025-11-18T16:51:44,,False,
PID013,2025-11-18_004,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/2025-11-18_004/2025-11-18_004_config.json,True,True,4965.0,2025-11-18T16:51:44,,False,
PID013,2025-11-18_004,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/2025-11-18_004/2025-11-18_004_description.json,True,True,119.0,2025-11-18T16:51:44,,False,
PID013,2025-11-18_004,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/2025-11-18_004/digpts.txt,True,True,813.0,2025-11-18T16:51:48,,False,
PID013,2025-11-18_004,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/2025-11-18_004/2025-11-18_004.snirf,True,True,18987126.0,2025-11-18T16:51:48,,False,
PID013,2025-11-18_004,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/2025-11-18_004/2025-11-18_004_probeInfo.json,True,True,18136.0,2025-11-18T15:35:06,,False,
PID013,2025-11-18_004,psychopy_log,,False,False,,,,False,
PID014,2025-11-19_002,backup_snirf,,False,False,,,,False,
PID014,2025-11-19_002,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 19-11-25/PID014/2025-11-19_002/2025-11-19_002_calibration.json,True,True,8792.0,2025-11-19T10:28:16,,False,
PID014,2025-11-19_002,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 19-11-25/PID014/2025-11-19_002/2025-11-19_002_config.hdr,True,True,1475.0,2025-11-19T11:42:58,,False,
PID014,2025-11-19_002,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 19-11-25/PID014/2025-11-19_002/2025-11-19_002_config.json,True,True,4981.0,2025-11-19T11:42:58,,False,
PID014,2025-11-19_002,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 19-11-25/PID014/2025-11-19_002/2025-11-19_002_description.json,True,True,120.0,2025-11-19T11:42:58,,False,
PID014,2025-11-19_002,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 19-11-25/PID014/2025-11-19_002/digpts.txt,True,True,813.0,2025-11-19T11:43:00,,False,
PID014,2025-11-19_002,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 19-11-25/PID014/2025-11-19_002/2025-11-19_002.snirf,True,True,18857766.0,2025-11-19T11:43:00,,False,
PID014,2025-11-19_002,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 19-11-25/PID014/2025-11-19_002/2025-11-19_002_probeInfo.json,True,True,18136.0,2025-11-19T10:28:16,,False,
PID014,2025-11-19_002,psychopy_log,,False,False,,,,False,
PID015,2025-11-19_003,backup_snirf,,False,False,,,,False,
