participant_id,session_id,event_order,event_type,expected_code,harmonized_event_type,event_time_psychopy,block,trial_idx_in_block,question_id,question_number,question_year,question_field,question_type,source,global_analysis_excluded,global_exclusion_reason
PID010,2025-11-14_003,179,Q_OPTIONS_ON,15,,3258.258521,A3,1,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,180,ANS_B,22,answer,3316.881437,A3,1,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,181,ITI,99,,3320.404606,A3,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,182,Q_TEXT_ON,11,question_start,3320.422856,A3,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,183,BUTTON_CLICK,13,,3321.546663,A3,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,184,Q_STEM_ON,14,,3321.672169,A3,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,185,BUTTON_CLICK,13,,3322.013772,A3,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,186,Q_OPTIONS_ON,15,,3322.152702,A3,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,187,ANS_A,21,answer,3358.857513,A3,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,188,ITI,99,,3362.580355,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,189,Q_TEXT_ON,11,question_start,3362.600652,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,190,BUTTON_CLICK,13,,3363.440176,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,191,Q_STEM_ON,14,,3363.56787,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,192,BUTTON_CLICK,13,,3363.922804,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,193,Q_OPTIONS_ON,15,,3364.06089,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,194,ANS_A,21,answer,3420.747972,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,195,BLOCK_REST,93,,3421.254335,A3,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,196,BLK_OFF,92,block_end,3673.630557,A3,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,197,BLK_ON,91,block_start,3674.882727,A4,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,198,ITI,99,,3678.663701,A4,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,199,Q_TEXT_ON,11,question_start,3678.681691,A4,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,200,BUTTON_CLICK,13,,3680.639163,A4,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,201,Q_STEM_ON,14,,3680.764004,A4,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,202,BUTTON_CLICK,13,,3682.040263,A4,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,203,Q_OPTIONS_ON,15,,3682.173707,A4,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,204,ANS_E,25,answer,3733.897797,A4,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,205,ITI,99,,3737.421121,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,206,Q_TEXT_ON,11,question_start,3737.433115,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,207,BUTTON_CLICK,13,,3738.662817,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,208,Q_STEM_ON,14,,3738.787052,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,209,BUTTON_CLICK,13,,3740.547242,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,210,Q_OPTIONS_ON,15,,3740.685002,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,211,ANS_A,21,answer,3807.534326,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,212,ITI,99,,3812.408671,A4,3,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,213,Q_TEXT_ON,11,question_start,3812.422799,A4,3,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,214,BUTTON_CLICK,13,,3813.567978,A4,3,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,215,Q_STEM_ON,14,,3813.696187,A4,3,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,216,BUTTON_CLICK,13,,3814.135561,A4,3,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,217,Q_OPTIONS_ON,15,,3814.268287,A4,3,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,218,ANS_C,23,answer,3906.769812,A4,3,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,219,BLOCK_REST,93,,3907.277684,A4,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,220,BLK_OFF,92,block_end,4094.896964,A4,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,221,BLK_ON,91,block_start,4097.815888,A5,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,222,ITI,99,,4101.896561,A5,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,223,Q_TEXT_ON,11,question_start,4101.906482,A5,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,224,BUTTON_CLICK,13,,4103.055236,A5,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,225,Q_STEM_ON,14,,4103.182814,A5,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,226,BUTTON_CLICK,13,,4103.705176,A5,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,227,Q_OPTIONS_ON,15,,4103.843114,A5,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,228,ANS_D,24,answer,4168.545558,A5,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,229,ITI,99,,4172.385282,A5,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID010,2025-11-14_003,230,Q_TEXT_ON,11,question_start,4172.403982,A5,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID010,2025-11-14_003,231,BUTTON_CLICK,13,,4173.510766,A5,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID010,2025-11-14_003,232,Q_STEM_ON,14,,4173.639175,A5,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID010,2025-11-14_003,233,BUTTON_CLICK,13,,4174.527264,A5,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID010,2025-11-14_003,234,Q_OPTIONS_ON,15,,4174.664771,A5,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID010,2025-11-14_003,235,ANS_D,24,answer,4265.16225,A5,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID010,2025-11-14_003,236,ITI,99,,4269.787201,A5,3,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,237,Q_TEXT_ON,11,question_start,4269.796986,A5,3,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,238,BUTTON_CLICK,13,,4270.729092,A5,3,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,239,Q_STEM_ON,14,,4270.85499,A5,3,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,240,BUTTON_CLICK,13,,4271.313419,A5,3,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,241,Q_OPTIONS_ON,15,,4271.446841,A5,3,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,242,ANS_B,22,answer,4308.739059,A5,3,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID010,2025-11-14_003,243,BLOCK_REST,93,,4309.246395,A5,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,244,BLK_OFF,92,block_end,4517.829639,A5,-1,,,,,,psychopy,False,
PID010,2025-11-14_003,245,EXP_END,2,,4517.829943,END,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,1,EXP_START,1,,14.80646,START,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,2,PING,3,,58.903923,PING,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,3,QUESTIONNAIRE_ON,71,,58.915122,PRE,-1,,,,start,QNR,psychopy,False,
PID011,2025-11-18_002,4,QUESTIONNAIRE_OFF,72,,193.126204,PRE,-1,,,,end,QNR,psychopy,False,
PID011,2025-11-18_002,5,BLK_ON,91,block_start,195.575353,C1,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,6,ITI,99,,198.873008,C1,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,7,Q_TEXT_ON,11,question_start,198.904064,C1,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,8,BUTTON_CLICK,13,,231.00994,C1,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,9,Q_STEM_ON,14,,231.139989,C1,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,10,BUTTON_CLICK,13,,241.125513,C1,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,11,Q_OPTIONS_ON,15,,241.293956,C1,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,12,ANS_D,24,answer,258.821599,C1,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,13,ITI,99,,264.162528,C1,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,14,Q_TEXT_ON,11,question_start,264.174615,C1,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,15,BUTTON_CLICK,13,,282.40159,C1,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,16,Q_STEM_ON,14,,282.532261,C1,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,17,BUTTON_CLICK,13,,292.351571,C1,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,18,Q_OPTIONS_ON,15,,292.489955,C1,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,19,ANS_B,22,answer,324.545582,C1,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,20,ITI,99,,328.736196,C1,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,21,Q_TEXT_ON,11,question_start,328.76338,C1,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,22,BUTTON_CLICK,13,,358.607323,C1,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,23,Q_STEM_ON,14,,358.734585,C1,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,24,BUTTON_CLICK,13,,364.589142,C1,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,25,Q_OPTIONS_ON,15,,364.732481,C1,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,26,ANS_A,21,answer,403.383886,C1,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,27,BLOCK_REST,93,,403.890322,C1,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,28,BLK_OFF,92,block_end,615.589636,C1,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,29,BLK_ON,91,block_start,618.106596,C2,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,30,ITI,99,,622.523004,C2,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,31,Q_TEXT_ON,11,question_start,622.544112,C2,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,32,BUTTON_CLICK,13,,644.344467,C2,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,33,Q_STEM_ON,14,,644.470788,C2,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,34,BUTTON_CLICK,13,,651.79397,C2,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,35,Q_OPTIONS_ON,15,,651.92728,C2,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,36,ANS_C,23,answer,681.023218,C2,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,37,ITI,99,,685.246382,C2,2,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,38,Q_TEXT_ON,11,question_start,685.270451,C2,2,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,39,BUTTON_CLICK,13,,733.980597,C2,2,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,40,Q_STEM_ON,14,,734.106831,C2,2,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,41,BUTTON_CLICK,13,,738.448272,C2,2,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,42,Q_OPTIONS_ON,15,,738.585526,C2,2,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,43,ANS_D,24,answer,778.506033,C2,2,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,44,ITI,99,,784.014376,C2,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,45,Q_TEXT_ON,11,question_start,784.026656,C2,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,46,BUTTON_CLICK,13,,794.472582,C2,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,47,Q_STEM_ON,14,,794.600841,C2,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,48,BUTTON_CLICK,13,,800.353147,C2,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,49,Q_OPTIONS_ON,15,,800.485319,C2,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,50,ANS_D,24,answer,821.450132,C2,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,51,BLOCK_REST,93,,821.958834,C2,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,52,BLK_OFF,92,block_end,1038.123021,C2,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,53,BLK_ON,91,block_start,1039.057028,C3,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,54,ITI,99,,1042.591321,C3,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,55,Q_TEXT_ON,11,question_start,1042.608685,C3,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,56,BUTTON_CLICK,13,,1071.978637,C3,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,57,Q_STEM_ON,14,,1072.102583,C3,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,58,BUTTON_CLICK,13,,1076.111045,C3,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,59,Q_OPTIONS_ON,15,,1076.250767,C3,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,60,ANS_D,24,answer,1095.873957,C3,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,61,ITI,99,,1100.363587,C3,2,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,62,Q_TEXT_ON,11,question_start,1100.394912,C3,2,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,63,BUTTON_CLICK,13,,1172.112471,C3,2,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,64,Q_STEM_ON,14,,1172.241528,C3,2,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,65,BUTTON_CLICK,13,,1180.110454,C3,2,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,66,Q_OPTIONS_ON,15,,1180.253588,C3,2,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,67,ANS_B,22,answer,1247.750386,C3,2,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID011,2025-11-18_002,68,ITI,99,,1253.073199,C3,3,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,69,Q_TEXT_ON,11,question_start,1253.084906,C3,3,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,70,BUTTON_CLICK,13,,1276.179748,C3,3,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,71,Q_STEM_ON,14,,1276.308429,C3,3,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,72,BUTTON_CLICK,13,,1281.644986,C3,3,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,73,Q_OPTIONS_ON,15,,1281.779683,C3,3,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,74,ANS_E,25,answer,1322.439089,C3,3,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,75,BLOCK_REST,93,,1322.944946,C3,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,76,BLK_OFF,92,block_end,1459.074073,C3,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,77,BLK_ON,91,block_start,1459.559186,C4,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,78,ITI,99,,1463.974509,C4,1,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,79,Q_TEXT_ON,11,question_start,1463.987546,C4,1,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,80,BUTTON_CLICK,13,,1481.714037,C4,1,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,81,Q_STEM_ON,14,,1481.844778,C4,1,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,82,BUTTON_CLICK,13,,1490.861572,C4,1,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,83,Q_OPTIONS_ON,15,,1490.99653,C4,1,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,84,ANS_E,25,answer,1520.673099,C4,1,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,85,ITI,99,,1524.464291,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,86,Q_TEXT_ON,11,question_start,1524.479778,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,87,BUTTON_CLICK,13,,1555.485135,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,88,Q_STEM_ON,14,,1555.610921,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,89,BUTTON_CLICK,13,,1562.333882,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,90,Q_OPTIONS_ON,15,,1562.469509,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,91,ANS_A,21,answer,1611.759651,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,92,ITI,99,,1617.083897,C4,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,93,Q_TEXT_ON,11,question_start,1617.102581,C4,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,94,BUTTON_CLICK,13,,1631.94121,C4,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,95,Q_STEM_ON,14,,1632.071172,C4,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,96,BUTTON_CLICK,13,,1638.557033,C4,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,97,Q_OPTIONS_ON,15,,1638.692992,C4,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,98,ANS_B,22,answer,1709.210409,C4,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,99,BLOCK_REST,93,,1709.717225,C4,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,100,BLK_OFF,92,block_end,1879.573007,C4,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,101,BLK_ON,91,block_start,1880.242696,C5,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,102,ITI,99,,1884.525714,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,103,Q_TEXT_ON,11,question_start,1884.533604,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,104,BUTTON_CLICK,13,,1902.948442,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,105,Q_STEM_ON,14,,1903.076137,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,106,BUTTON_CLICK,13,,1911.079291,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,107,Q_OPTIONS_ON,15,,1911.21213,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,108,ANS_B,22,answer,1946.175037,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,109,ITI,99,,1951.364131,C5,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,110,Q_TEXT_ON,11,question_start,1951.38805,C5,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,111,BUTTON_CLICK,13,,1974.534273,C5,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,112,Q_STEM_ON,14,,1974.66144,C5,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,113,BUTTON_CLICK,13,,1979.436146,C5,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,114,Q_OPTIONS_ON,15,,1979.566564,C5,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,115,ANS_B,22,answer,1989.300753,C5,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,116,ITI,99,,1992.856607,C5,3,2018.0_CH_77,77,2018.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,117,Q_TEXT_ON,11,question_start,1992.874354,C5,3,2018.0_CH_77,77,2018.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,118,BUTTON_CLICK,13,,2010.728785,C5,3,2018.0_CH_77,77,2018.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,119,Q_STEM_ON,14,,2010.855254,C5,3,2018.0_CH_77,77,2018.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,120,BUTTON_CLICK,13,,2017.962556,C5,3,2018.0_CH_77,77,2018.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,121,Q_OPTIONS_ON,15,,2018.101226,C5,3,2018.0_CH_77,77,2018.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,122,ANS_A,21,answer,2071.621088,C5,3,2018.0_CH_77,77,2018.0,CH,concrete,psychopy,False,
PID011,2025-11-18_002,123,BLOCK_REST,93,,2072.127021,C5,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,124,BLK_OFF,92,block_end,2300.257776,C5,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,125,BLK_ON,91,block_start,2300.659194,A1,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,126,ITI,99,,2305.390506,A1,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,127,Q_TEXT_ON,11,question_start,2305.399067,A1,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,128,BUTTON_CLICK,13,,2322.879749,A1,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,129,Q_STEM_ON,14,,2323.007752,A1,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,130,BUTTON_CLICK,13,,2330.596679,A1,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,131,Q_OPTIONS_ON,15,,2330.743334,A1,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,132,ANS_D,24,answer,2345.545008,A1,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,133,ITI,99,,2350.567524,A1,2,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,134,Q_TEXT_ON,11,question_start,2350.584421,A1,2,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,135,BUTTON_CLICK,13,,2390.588268,A1,2,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,136,Q_STEM_ON,14,,2390.712496,A1,2,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
