participant_id,session_id,pair_id,raw_channel_names,n_wavelength_channels,is_short_pair,pair_sci_min,pair_sci_mean,bad_pair,bad_reason,global_analysis_excluded,global_exclusion_reason
PID006,2025-11-12_003,S7_D5,S7_D5 760;S7_D5 850,2,False,0.9904022813180082,0.9904022813180082,False,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,S8_D1,S8_D1 760;S8_D1 850,2,False,0.9920751421738556,0.9920751421738556,False,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,S8_D15,S8_D15 760;S8_D15 850,2,True,0.9760458126133644,0.9760458126133644,False,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID006,2025-11-12_003,S8_D5,S8_D5 760;S8_D5 850,2,False,0.9932189975880784,0.9932189975880784,False,,True,Global downstream exclusion after Step 3 review: Excluded from Step 1 and Step 2 summaries and from future downstream analyses after Step 3 documented session 2025-11-12_002 as an implausibly short 10.420224 second recording with no paired PsychoPy log.
PID007,2025-11-13_001,S1_D3,S1_D3 760;S1_D3 850,2,False,0.5475369518013898,0.5475369518013898,True,LOW_SCI,False,
PID007,2025-11-13_001,S1_D6,S1_D6 760;S1_D6 850,2,False,0.9677353275522355,0.9677353275522355,False,,False,
PID007,2025-11-13_001,S1_D8,S1_D8 760;S1_D8 850,2,True,0.9748339139327236,0.9748339139327236,False,,False,
PID007,2025-11-13_001,S2_D4,S2_D4 760;S2_D4 850,2,False,0.9241048735774634,0.9241048735774634,False,,False,
PID007,2025-11-13_001,S2_D6,S2_D6 760;S2_D6 850,2,False,0.9950401382858388,0.9950401382858388,False,,False,
PID007,2025-11-13_001,S2_D9,S2_D9 760;S2_D9 850,2,True,0.9689635866422512,0.9689635866422512,False,,False,
PID007,2025-11-13_001,S3_D1,S3_D1 760;S3_D1 850,2,False,0.30415159433996647,0.30415159433996647,True,LOW_SCI,False,
PID007,2025-11-13_001,S3_D10,S3_D10 760;S3_D10 850,2,True,0.7865221485026592,0.7865221485026592,False,,False,
PID007,2025-11-13_001,S3_D3,S3_D3 760;S3_D3 850,2,False,0.2745228580603983,0.2745228580603983,True,LOW_SCI,False,
PID007,2025-11-13_001,S3_D7,S3_D7 760;S3_D7 850,2,False,0.9588940474587171,0.9588940474587171,False,,False,
PID007,2025-11-13_001,S4_D11,S4_D11 760;S4_D11 850,2,True,0.7111892974485323,0.7111892974485323,False,,False,
PID007,2025-11-13_001,S4_D2,S4_D2 760;S4_D2 850,2,False,0.9647668426818502,0.9647668426818502,False,,False,
PID007,2025-11-13_001,S4_D4,S4_D4 760;S4_D4 850,2,False,0.9655573400135941,0.9655573400135941,False,,False,
PID007,2025-11-13_001,S4_D7,S4_D7 760;S4_D7 850,2,False,0.9753517132457079,0.9753517132457079,False,,False,
PID007,2025-11-13_001,S5_D12,S5_D12 760;S5_D12 850,2,True,0.9516551203734273,0.9516551203734273,False,,False,
PID007,2025-11-13_001,S5_D3,S5_D3 760;S5_D3 850,2,False,0.5603345740785728,0.5603345740785728,True,LOW_SCI,False,
PID007,2025-11-13_001,S5_D4,S5_D4 760;S5_D4 850,2,False,0.9601826465883159,0.9601826465883159,False,,False,
PID007,2025-11-13_001,S5_D6,S5_D6 760;S5_D6 850,2,False,0.9878778305957707,0.9878778305957707,False,,False,
PID007,2025-11-13_001,S5_D7,S5_D7 760;S5_D7 850,2,False,0.9785093150997366,0.9785093150997366,False,,False,
PID007,2025-11-13_001,S6_D1,S6_D1 760;S6_D1 850,2,False,0.28997953801392934,0.28997953801392934,True,LOW_SCI,False,
PID007,2025-11-13_001,S6_D13,S6_D13 760;S6_D13 850,2,True,0.11411333598795531,0.11411333598795531,False,,False,
PID007,2025-11-13_001,S6_D2,S6_D2 760;S6_D2 850,2,False,0.7840159179563037,0.7840159179563037,False,,False,
PID007,2025-11-13_001,S6_D5,S6_D5 760;S6_D5 850,2,False,0.9680951743562342,0.9680951743562342,False,,False,
PID007,2025-11-13_001,S6_D7,S6_D7 760;S6_D7 850,2,False,0.9177865611297166,0.9177865611297166,False,,False,
PID007,2025-11-13_001,S7_D14,S7_D14 760;S7_D14 850,2,True,0.7954315921687755,0.7954315921687755,False,,False,
PID007,2025-11-13_001,S7_D2,S7_D2 760;S7_D2 850,2,False,0.9795400004808409,0.9795400004808409,False,,False,
PID007,2025-11-13_001,S7_D5,S7_D5 760;S7_D5 850,2,False,0.9588580606014475,0.9588580606014475,False,,False,
PID007,2025-11-13_001,S8_D1,S8_D1 760;S8_D1 850,2,False,0.7171424925989422,0.7171424925989422,True,LOW_SCI,False,
PID007,2025-11-13_001,S8_D15,S8_D15 760;S8_D15 850,2,True,0.7836484227379279,0.7836484227379279,False,,False,
PID007,2025-11-13_001,S8_D5,S8_D5 760;S8_D5 850,2,False,0.9704724001369532,0.9704724001369532,False,,False,
PID008,2025-11-14_002,S1_D3,S1_D3 760;S1_D3 850,2,False,0.994082108650523,0.994082108650523,False,,False,
PID008,2025-11-14_002,S1_D6,S1_D6 760;S1_D6 850,2,False,0.9975524874402868,0.9975524874402868,False,,False,
PID008,2025-11-14_002,S1_D8,S1_D8 760;S1_D8 850,2,True,0.9902324505425193,0.9902324505425193,False,,False,
PID008,2025-11-14_002,S2_D4,S2_D4 760;S2_D4 850,2,False,0.9804758963756558,0.9804758963756558,False,,False,
PID008,2025-11-14_002,S2_D6,S2_D6 760;S2_D6 850,2,False,0.9913477333401536,0.9913477333401536,False,,False,
PID008,2025-11-14_002,S2_D9,S2_D9 760;S2_D9 850,2,True,0.9694414768056596,0.9694414768056596,False,,False,
PID008,2025-11-14_002,S3_D1,S3_D1 760;S3_D1 850,2,False,0.9908673730124428,0.9908673730124428,False,,False,
PID008,2025-11-14_002,S3_D10,S3_D10 760;S3_D10 850,2,True,0.9979139111607266,0.9979139111607266,False,,False,
PID008,2025-11-14_002,S3_D3,S3_D3 760;S3_D3 850,2,False,0.9748304650501631,0.9748304650501631,False,,False,
PID008,2025-11-14_002,S3_D7,S3_D7 760;S3_D7 850,2,False,0.960196858189382,0.960196858189382,False,,False,
PID008,2025-11-14_002,S4_D11,S4_D11 760;S4_D11 850,2,True,0.992624766607259,0.992624766607259,False,,False,
PID008,2025-11-14_002,S4_D2,S4_D2 760;S4_D2 850,2,False,0.9930095428677052,0.9930095428677052,False,,False,
PID008,2025-11-14_002,S4_D4,S4_D4 760;S4_D4 850,2,False,0.9737297379507822,0.9737297379507822,False,,False,
PID008,2025-11-14_002,S4_D7,S4_D7 760;S4_D7 850,2,False,0.991639262480889,0.991639262480889,False,,False,
PID008,2025-11-14_002,S5_D12,S5_D12 760;S5_D12 850,2,True,0.9770877171793836,0.9770877171793836,False,,False,
PID008,2025-11-14_002,S5_D3,S5_D3 760;S5_D3 850,2,False,0.975370009528652,0.975370009528652,False,,False,
PID008,2025-11-14_002,S5_D4,S5_D4 760;S5_D4 850,2,False,0.975539560825406,0.975539560825406,False,,False,
PID008,2025-11-14_002,S5_D6,S5_D6 760;S5_D6 850,2,False,0.9931004756324353,0.9931004756324353,False,,False,
PID008,2025-11-14_002,S5_D7,S5_D7 760;S5_D7 850,2,False,0.9975671448770088,0.9975671448770088,False,,False,
PID008,2025-11-14_002,S6_D1,S6_D1 760;S6_D1 850,2,False,0.8783430126464856,0.8783430126464856,False,,False,
PID008,2025-11-14_002,S6_D13,S6_D13 760;S6_D13 850,2,True,0.9673562302093898,0.9673562302093898,False,,False,
PID008,2025-11-14_002,S6_D2,S6_D2 760;S6_D2 850,2,False,0.9936867027754208,0.9936867027754208,False,,False,
PID008,2025-11-14_002,S6_D5,S6_D5 760;S6_D5 850,2,False,0.9941953792613156,0.9941953792613156,False,,False,
PID008,2025-11-14_002,S6_D7,S6_D7 760;S6_D7 850,2,False,0.996120961367384,0.996120961367384,False,,False,
PID008,2025-11-14_002,S7_D14,S7_D14 760;S7_D14 850,2,True,0.9626795779146925,0.9626795779146925,False,,False,
PID008,2025-11-14_002,S7_D2,S7_D2 760;S7_D2 850,2,False,0.9848963483108385,0.9848963483108385,False,,False,
PID008,2025-11-14_002,S7_D5,S7_D5 760;S7_D5 850,2,False,0.9899103601206573,0.9899103601206573,False,,False,
PID008,2025-11-14_002,S8_D1,S8_D1 760;S8_D1 850,2,False,0.978575137121017,0.978575137121017,False,,False,
PID008,2025-11-14_002,S8_D15,S8_D15 760;S8_D15 850,2,True,0.8780762008183712,0.8780762008183712,False,,False,
PID008,2025-11-14_002,S8_D5,S8_D5 760;S8_D5 850,2,False,0.9529106359657022,0.9529106359657022,False,,False,
PID009,2025-11-14_002 (PID09),S1_D3,S1_D3 760;S1_D3 850,2,False,0.9753160027056124,0.9753160027056124,False,,False,
PID009,2025-11-14_002 (PID09),S1_D6,S1_D6 760;S1_D6 850,2,False,0.9743137970100506,0.9743137970100506,False,,False,
PID009,2025-11-14_002 (PID09),S1_D8,S1_D8 760;S1_D8 850,2,True,0.9641461438078638,0.9641461438078638,False,,False,
PID009,2025-11-14_002 (PID09),S2_D4,S2_D4 760;S2_D4 850,2,False,0.9761681557726969,0.9761681557726969,False,,False,
PID009,2025-11-14_002 (PID09),S2_D6,S2_D6 760;S2_D6 850,2,False,0.9753872470523153,0.9753872470523153,False,,False,
PID009,2025-11-14_002 (PID09),S2_D9,S2_D9 760;S2_D9 850,2,True,0.9601637060283336,0.9601637060283336,False,,False,
PID009,2025-11-14_002 (PID09),S3_D1,S3_D1 760;S3_D1 850,2,False,0.9597322955871441,0.9597322955871441,False,,False,
PID009,2025-11-14_002 (PID09),S3_D10,S3_D10 760;S3_D10 850,2,True,0.9936831824146992,0.9936831824146992,False,,False,
PID009,2025-11-14_002 (PID09),S3_D3,S3_D3 760;S3_D3 850,2,False,0.9683070000676668,0.9683070000676668,False,,False,
PID009,2025-11-14_002 (PID09),S3_D7,S3_D7 760;S3_D7 850,2,False,0.9867829918644354,0.9867829918644354,False,,False,
PID009,2025-11-14_002 (PID09),S4_D11,S4_D11 760;S4_D11 850,2,True,0.9874919232047527,0.9874919232047527,False,,False,
PID009,2025-11-14_002 (PID09),S4_D2,S4_D2 760;S4_D2 850,2,False,0.968483737683651,0.968483737683651,False,,False,
PID009,2025-11-14_002 (PID09),S4_D4,S4_D4 760;S4_D4 850,2,False,0.9714617757018743,0.9714617757018743,False,,False,
PID009,2025-11-14_002 (PID09),S4_D7,S4_D7 760;S4_D7 850,2,False,0.9926512343937786,0.9926512343937786,False,,False,
PID009,2025-11-14_002 (PID09),S5_D12,S5_D12 760;S5_D12 850,2,True,0.9907142566911117,0.9907142566911117,False,,False,
PID009,2025-11-14_002 (PID09),S5_D3,S5_D3 760;S5_D3 850,2,False,0.9653792116255646,0.9653792116255646,False,,False,
PID009,2025-11-14_002 (PID09),S5_D4,S5_D4 760;S5_D4 850,2,False,0.9740241643284143,0.9740241643284143,False,,False,
PID009,2025-11-14_002 (PID09),S5_D6,S5_D6 760;S5_D6 850,2,False,0.9760876500946897,0.9760876500946897,False,,False,
PID009,2025-11-14_002 (PID09),S5_D7,S5_D7 760;S5_D7 850,2,False,0.9929760945852375,0.9929760945852375,False,,False,
PID009,2025-11-14_002 (PID09),S6_D1,S6_D1 760;S6_D1 850,2,False,0.9878972987472102,0.9878972987472102,False,,False,
PID009,2025-11-14_002 (PID09),S6_D13,S6_D13 760;S6_D13 850,2,True,0.9338525295306601,0.9338525295306601,False,,False,
PID009,2025-11-14_002 (PID09),S6_D2,S6_D2 760;S6_D2 850,2,False,0.9687820923133419,0.9687820923133419,False,,False,
PID009,2025-11-14_002 (PID09),S6_D5,S6_D5 760;S6_D5 850,2,False,0.9777494429933767,0.9777494429933767,False,,False,
PID009,2025-11-14_002 (PID09),S6_D7,S6_D7 760;S6_D7 850,2,False,0.9943683146360811,0.9943683146360811,False,,False,
PID009,2025-11-14_002 (PID09),S7_D14,S7_D14 760;S7_D14 850,2,True,0.9565090158671585,0.9565090158671585,False,,False,
PID009,2025-11-14_002 (PID09),S7_D2,S7_D2 760;S7_D2 850,2,False,0.9896505753040984,0.9896505753040984,False,,False,
PID009,2025-11-14_002 (PID09),S7_D5,S7_D5 760;S7_D5 850,2,False,0.9610034266331849,0.9610034266331849,False,,False,
PID009,2025-11-14_002 (PID09),S8_D1,S8_D1 760;S8_D1 850,2,False,0.9736019880882285,0.9736019880882285,False,,False,
PID009,2025-11-14_002 (PID09),S8_D15,S8_D15 760;S8_D15 850,2,True,0.982374809693529,0.982374809693529,False,,False,
PID009,2025-11-14_002 (PID09),S8_D5,S8_D5 760;S8_D5 850,2,False,0.9621322734651412,0.9621322734651412,False,,False,
PID010,2025-11-14_003,S1_D3,S1_D3 760;S1_D3 850,2,False,0.9965451490621785,0.9965451490621785,False,,False,
PID010,2025-11-14_003,S1_D6,S1_D6 760;S1_D6 850,2,False,0.9612370375027243,0.9612370375027243,False,,False,
PID010,2025-11-14_003,S1_D8,S1_D8 760;S1_D8 850,2,True,0.9966345207926397,0.9966345207926397,False,,False,
PID010,2025-11-14_003,S2_D4,S2_D4 760;S2_D4 850,2,False,0.894297755336806,0.894297755336806,False,,False,
PID010,2025-11-14_003,S2_D6,S2_D6 760;S2_D6 850,2,False,0.9793516979229062,0.9793516979229062,False,,False,
PID010,2025-11-14_003,S2_D9,S2_D9 760;S2_D9 850,2,True,0.9875440629895368,0.9875440629895368,False,,False,
PID010,2025-11-14_003,S3_D1,S3_D1 760;S3_D1 850,2,False,0.9928311186637063,0.9928311186637063,False,,False,
PID010,2025-11-14_003,S3_D10,S3_D10 760;S3_D10 850,2,True,0.9720035124823039,0.9720035124823039,False,,False,
PID010,2025-11-14_003,S3_D3,S3_D3 760;S3_D3 850,2,False,0.9958141055449301,0.9958141055449301,False,,False,
PID010,2025-11-14_003,S3_D7,S3_D7 760;S3_D7 850,2,False,0.9907103880864118,0.9907103880864118,False,,False,
PID010,2025-11-14_003,S4_D11,S4_D11 760;S4_D11 850,2,True,0.9787767051371674,0.9787767051371674,False,,False,
PID010,2025-11-14_003,S4_D2,S4_D2 760;S4_D2 850,2,False,0.9836560332821495,0.9836560332821495,False,,False,
PID010,2025-11-14_003,S4_D4,S4_D4 760;S4_D4 850,2,False,0.9895816806846159,0.9895816806846159,False,,False,
PID010,2025-11-14_003,S4_D7,S4_D7 760;S4_D7 850,2,False,0.995136225895852,0.995136225895852,False,,False,
PID010,2025-11-14_003,S5_D12,S5_D12 760;S5_D12 850,2,True,0.9805265375725372,0.9805265375725372,False,,False,
PID010,2025-11-14_003,S5_D3,S5_D3 760;S5_D3 850,2,False,0.9884197494443632,0.9884197494443632,False,,False,
PID010,2025-11-14_003,S5_D4,S5_D4 760;S5_D4 850,2,False,0.9841750913239783,0.9841750913239783,False,,False,
PID010,2025-11-14_003,S5_D6,S5_D6 760;S5_D6 850,2,False,0.9412824838079278,0.9412824838079278,False,,False,
PID010,2025-11-14_003,S5_D7,S5_D7 760;S5_D7 850,2,False,0.9970365353229463,0.9970365353229463,False,,False,
PID010,2025-11-14_003,S6_D1,S6_D1 760;S6_D1 850,2,False,0.9442664909204577,0.9442664909204577,False,,False,
PID010,2025-11-14_003,S6_D13,S6_D13 760;S6_D13 850,2,True,0.9829180927890777,0.9829180927890777,False,,False,
PID010,2025-11-14_003,S6_D2,S6_D2 760;S6_D2 850,2,False,0.97530630275757,0.97530630275757,False,,False,
PID010,2025-11-14_003,S6_D5,S6_D5 760;S6_D5 850,2,False,0.9766127753595728,0.9766127753595728,False,,False,
PID010,2025-11-14_003,S6_D7,S6_D7 760;S6_D7 850,2,False,0.9971370795742163,0.9971370795742163,False,,False,
PID010,2025-11-14_003,S7_D14,S7_D14 760;S7_D14 850,2,True,0.6808791073857421,0.6808791073857421,False,,False,
PID010,2025-11-14_003,S7_D2,S7_D2 760;S7_D2 850,2,False,0.9679385068332268,0.9679385068332268,False,,False,
PID010,2025-11-14_003,S7_D5,S7_D5 760;S7_D5 850,2,False,0.9609645157868568,0.9609645157868568,False,,False,
PID010,2025-11-14_003,S8_D1,S8_D1 760;S8_D1 850,2,False,0.9898379583992634,0.9898379583992634,False,,False,
PID010,2025-11-14_003,S8_D15,S8_D15 760;S8_D15 850,2,True,0.9928352848513303,0.9928352848513303,False,,False,
PID010,2025-11-14_003,S8_D5,S8_D5 760;S8_D5 850,2,False,0.979837274071694,0.979837274071694,False,,False,
PID011,2025-11-18_002,S1_D3,S1_D3 760;S1_D3 850,2,False,0.8618143787802618,0.8618143787802618,False,,False,
PID011,2025-11-18_002,S1_D6,S1_D6 760;S1_D6 850,2,False,0.9872688419174052,0.9872688419174052,False,,False,
PID011,2025-11-18_002,S1_D8,S1_D8 760;S1_D8 850,2,True,0.9630618313724797,0.9630618313724797,False,,False,
PID011,2025-11-18_002,S2_D4,S2_D4 760;S2_D4 850,2,False,0.9509378270481593,0.9509378270481593,False,,False,
PID011,2025-11-18_002,S2_D6,S2_D6 760;S2_D6 850,2,False,0.9756805623603977,0.9756805623603977,False,,False,
PID011,2025-11-18_002,S2_D9,S2_D9 760;S2_D9 850,2,True,0.961869811490284,0.961869811490284,False,,False,
PID011,2025-11-18_002,S3_D1,S3_D1 760;S3_D1 850,2,False,0.9908904107919513,0.9908904107919513,False,,False,
PID011,2025-11-18_002,S3_D10,S3_D10 760;S3_D10 850,2,True,0.9684534485233477,0.9684534485233477,False,,False,
PID011,2025-11-18_002,S3_D3,S3_D3 760;S3_D3 850,2,False,0.9822721096577158,0.9822721096577158,False,,False,
PID011,2025-11-18_002,S3_D7,S3_D7 760;S3_D7 850,2,False,0.981851434323005,0.981851434323005,False,,False,
PID011,2025-11-18_002,S4_D11,S4_D11 760;S4_D11 850,2,True,0.9733971022118876,0.9733971022118876,False,,False,
PID011,2025-11-18_002,S4_D2,S4_D2 760;S4_D2 850,2,False,0.9430009877468963,0.9430009877468963,False,,False,
PID011,2025-11-18_002,S4_D4,S4_D4 760;S4_D4 850,2,False,0.97701416398736,0.97701416398736,False,,False,
PID011,2025-11-18_002,S4_D7,S4_D7 760;S4_D7 850,2,False,0.9507605012266002,0.9507605012266002,False,,False,
PID011,2025-11-18_002,S5_D12,S5_D12 760;S5_D12 850,2,True,0.9687644507204554,0.9687644507204554,False,,False,
PID011,2025-11-18_002,S5_D3,S5_D3 760;S5_D3 850,2,False,0.9749410473295474,0.9749410473295474,False,,False,
PID011,2025-11-18_002,S5_D4,S5_D4 760;S5_D4 850,2,False,0.9596158935027113,0.9596158935027113,False,,False,
PID011,2025-11-18_002,S5_D6,S5_D6 760;S5_D6 850,2,False,0.9694784396126779,0.9694784396126779,False,,False,
PID011,2025-11-18_002,S5_D7,S5_D7 760;S5_D7 850,2,False,0.9912215487642684,0.9912215487642684,False,,False,
PID011,2025-11-18_002,S6_D1,S6_D1 760;S6_D1 850,2,False,0.9727485545654629,0.9727485545654629,False,,False,
PID011,2025-11-18_002,S6_D13,S6_D13 760;S6_D13 850,2,True,0.956296441540952,0.956296441540952,False,,False,
PID011,2025-11-18_002,S6_D2,S6_D2 760;S6_D2 850,2,False,0.9635233900803283,0.9635233900803283,False,,False,
PID011,2025-11-18_002,S6_D5,S6_D5 760;S6_D5 850,2,False,0.985129522049549,0.985129522049549,False,,False,
PID011,2025-11-18_002,S6_D7,S6_D7 760;S6_D7 850,2,False,0.9797027618130508,0.9797027618130508,False,,False,
PID011,2025-11-18_002,S7_D14,S7_D14 760;S7_D14 850,2,True,0.9757044908441072,0.9757044908441072,False,,False,
PID011,2025-11-18_002,S7_D2,S7_D2 760;S7_D2 850,2,False,0.9519409311567794,0.9519409311567794,False,,False,
PID011,2025-11-18_002,S7_D5,S7_D5 760;S7_D5 850,2,False,0.9583641989587489,0.9583641989587489,False,,False,
PID011,2025-11-18_002,S8_D1,S8_D1 760;S8_D1 850,2,False,0.9877966004080617,0.9877966004080617,False,,False,
PID011,2025-11-18_002,S8_D15,S8_D15 760;S8_D15 850,2,True,0.9361220527333972,0.9361220527333972,False,,False,
PID011,2025-11-18_002,S8_D5,S8_D5 760;S8_D5 850,2,False,0.9926283361948621,0.9926283361948621,False,,False,
PID012,2025-11-18_003,S1_D3,S1_D3 760;S1_D3 850,2,False,0.1373517401043461,0.1373517401043461,True,LOW_SCI,False,
PID012,2025-11-18_003,S1_D6,S1_D6 760;S1_D6 850,2,False,0.9872329190325141,0.9872329190325141,False,,False,
PID012,2025-11-18_003,S1_D8,S1_D8 760;S1_D8 850,2,True,0.9308092899190579,0.9308092899190579,False,,False,
PID012,2025-11-18_003,S2_D4,S2_D4 760;S2_D4 850,2,False,0.7115030991511142,0.7115030991511142,True,LOW_SCI,False,
PID012,2025-11-18_003,S2_D6,S2_D6 760;S2_D6 850,2,False,0.8205462472348958,0.8205462472348958,False,,False,
PID012,2025-11-18_003,S2_D9,S2_D9 760;S2_D9 850,2,True,0.5924416069667663,0.5924416069667663,False,,False,
PID012,2025-11-18_003,S3_D1,S3_D1 760;S3_D1 850,2,False,0.6478191570020638,0.6478191570020638,True,LOW_SCI,False,
PID012,2025-11-18_003,S3_D10,S3_D10 760;S3_D10 850,2,True,0.6655576200722174,0.6655576200722174,False,,False,
PID012,2025-11-18_003,S3_D3,S3_D3 760;S3_D3 850,2,False,0.03618254300864919,0.03618254300864919,True,LOW_SCI,False,
PID012,2025-11-18_003,S3_D7,S3_D7 760;S3_D7 850,2,False,0.9834707045835637,0.9834707045835637,False,,False,
PID012,2025-11-18_003,S4_D11,S4_D11 760;S4_D11 850,2,True,0.0899757449932701,0.0899757449932701,False,,False,
PID012,2025-11-18_003,S4_D2,S4_D2 760;S4_D2 850,2,False,0.8973339754516957,0.8973339754516957,False,,False,
PID012,2025-11-18_003,S4_D4,S4_D4 760;S4_D4 850,2,False,0.2741049357238912,0.2741049357238912,True,LOW_SCI,False,
PID012,2025-11-18_003,S4_D7,S4_D7 760;S4_D7 850,2,False,0.8784629893184842,0.8784629893184842,False,,False,
PID012,2025-11-18_003,S5_D12,S5_D12 760;S5_D12 850,2,True,0.03604234362667154,0.03604234362667154,False,,False,
PID012,2025-11-18_003,S5_D3,S5_D3 760;S5_D3 850,2,False,0.04330965268053822,0.04330965268053822,True,LOW_SCI,False,
PID012,2025-11-18_003,S5_D4,S5_D4 760;S5_D4 850,2,False,0.9157860467166896,0.9157860467166896,False,,False,
PID012,2025-11-18_003,S5_D6,S5_D6 760;S5_D6 850,2,False,0.9764617416529733,0.9764617416529733,False,,False,
PID012,2025-11-18_003,S5_D7,S5_D7 760;S5_D7 850,2,False,0.9863327261351327,0.9863327261351327,False,,False,
PID012,2025-11-18_003,S6_D1,S6_D1 760;S6_D1 850,2,False,0.7951491275219854,0.7951491275219854,False,,False,
PID012,2025-11-18_003,S6_D13,S6_D13 760;S6_D13 850,2,True,0.3803211399982757,0.3803211399982757,False,,False,
PID012,2025-11-18_003,S6_D2,S6_D2 760;S6_D2 850,2,False,0.9686484360477798,0.9686484360477798,False,,False,
PID012,2025-11-18_003,S6_D5,S6_D5 760;S6_D5 850,2,False,0.9486799052486897,0.9486799052486897,False,,False,
PID012,2025-11-18_003,S6_D7,S6_D7 760;S6_D7 850,2,False,0.9810296813030808,0.9810296813030808,False,,False,
PID012,2025-11-18_003,S7_D14,S7_D14 760;S7_D14 850,2,True,0.09478216306517376,0.09478216306517376,False,,False,
PID012,2025-11-18_003,S7_D2,S7_D2 760;S7_D2 850,2,False,0.9280735896044541,0.9280735896044541,False,,False,
PID012,2025-11-18_003,S7_D5,S7_D5 760;S7_D5 850,2,False,0.9503414025984068,0.9503414025984068,False,,False,
PID012,2025-11-18_003,S8_D1,S8_D1 760;S8_D1 850,2,False,0.6065597797444531,0.6065597797444531,True,LOW_SCI,False,
PID012,2025-11-18_003,S8_D15,S8_D15 760;S8_D15 850,2,True,0.8336654975782052,0.8336654975782052,False,,False,
PID012,2025-11-18_003,S8_D5,S8_D5 760;S8_D5 850,2,False,0.9880848132013742,0.9880848132013742,False,,False,
PID013,2025-11-18_004,S1_D3,S1_D3 760;S1_D3 850,2,False,0.9363368128044806,0.9363368128044806,False,,False,
PID013,2025-11-18_004,S1_D6,S1_D6 760;S1_D6 850,2,False,0.9975308288420919,0.9975308288420919,False,,False,
PID013,2025-11-18_004,S1_D8,S1_D8 760;S1_D8 850,2,True,0.9735604343301173,0.9735604343301173,False,,False,
PID013,2025-11-18_004,S2_D4,S2_D4 760;S2_D4 850,2,False,0.9219656994241355,0.9219656994241355,False,,False,
PID013,2025-11-18_004,S2_D6,S2_D6 760;S2_D6 850,2,False,0.9691418712501816,0.9691418712501816,False,,False,
PID013,2025-11-18_004,S2_D9,S2_D9 760;S2_D9 850,2,True,0.9690393038397854,0.9690393038397854,False,,False,
PID013,2025-11-18_004,S3_D1,S3_D1 760;S3_D1 850,2,False,0.9962672288972269,0.9962672288972269,False,,False,
PID013,2025-11-18_004,S3_D10,S3_D10 760;S3_D10 850,2,True,0.9955386047508817,0.9955386047508817,False,,False,
PID013,2025-11-18_004,S3_D3,S3_D3 760;S3_D3 850,2,False,0.9916982547544447,0.9916982547544447,False,,False,
PID013,2025-11-18_004,S3_D7,S3_D7 760;S3_D7 850,2,False,0.9991908262542747,0.9991908262542747,False,,False,
PID013,2025-11-18_004,S4_D11,S4_D11 760;S4_D11 850,2,True,0.9540754415177873,0.9540754415177873,False,,False,
PID013,2025-11-18_004,S4_D2,S4_D2 760;S4_D2 850,2,False,0.9913502538622588,0.9913502538622588,False,,False,
PID013,2025-11-18_004,S4_D4,S4_D4 760;S4_D4 850,2,False,0.8738839205675747,0.8738839205675747,False,,False,
PID013,2025-11-18_004,S4_D7,S4_D7 760;S4_D7 850,2,False,0.9953192252957023,0.9953192252957023,False,,False,
PID013,2025-11-18_004,S5_D12,S5_D12 760;S5_D12 850,2,True,0.9373505703911037,0.9373505703911037,False,,False,
PID013,2025-11-18_004,S5_D3,S5_D3 760;S5_D3 850,2,False,0.9846129972677534,0.9846129972677534,False,,False,
PID013,2025-11-18_004,S5_D4,S5_D4 760;S5_D4 850,2,False,0.9514592092448474,0.9514592092448474,False,,False,
PID013,2025-11-18_004,S5_D6,S5_D6 760;S5_D6 850,2,False,0.9856984159743298,0.9856984159743298,False,,False,
PID013,2025-11-18_004,S5_D7,S5_D7 760;S5_D7 850,2,False,0.9932027313402761,0.9932027313402761,False,,False,
PID013,2025-11-18_004,S6_D1,S6_D1 760;S6_D1 850,2,False,0.9922662303839274,0.9922662303839274,False,,False,
PID013,2025-11-18_004,S6_D13,S6_D13 760;S6_D13 850,2,True,0.7574369501796848,0.7574369501796848,False,,False,
PID013,2025-11-18_004,S6_D2,S6_D2 760;S6_D2 850,2,False,0.9779099750540211,0.9779099750540211,False,,False,
PID013,2025-11-18_004,S6_D5,S6_D5 760;S6_D5 850,2,False,0.9969622071492751,0.9969622071492751,False,,False,
PID013,2025-11-18_004,S6_D7,S6_D7 760;S6_D7 850,2,False,0.9982272795703744,0.9982272795703744,False,,False,
PID013,2025-11-18_004,S7_D14,S7_D14 760;S7_D14 850,2,True,0.9180174090932003,0.9180174090932003,False,,False,
PID013,2025-11-18_004,S7_D2,S7_D2 760;S7_D2 850,2,False,0.9773236969084118,0.9773236969084118,False,,False,
PID013,2025-11-18_004,S7_D5,S7_D5 760;S7_D5 850,2,False,0.9500979582339539,0.9500979582339539,False,,False,
