participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_start_time,answer_time,answer_latency_sec,epoch_start_time,epoch_end_time,baseline_start_time,baseline_end_time,analysis_window_start_sec,analysis_window_end_sec,source_log,included_step5_analysis,front_roi_mean,back_roi_mean,front_n_channels,back_n_channels,front_channels_used,back_channels_used
PID002,2025-11-06_PID002,C1,1,1,2018_CH_77,Concrete,259.353229,317.26681,57.91358100000002,255.853229,272.553229,257.353229,259.353229,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-1.114153371651093e-08,-1.4852678304641903e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C1,2,2,2021_CH_76,Concrete,321.715927,466.973954,145.25802699999997,318.215927,334.915927,319.715927,321.715927,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,1.4695536364252968e-07,-2.7477397601897436e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C1,3,3,2020_CH_78,Concrete,471.626908,545.412505,73.785597,468.126908,484.826908,469.626908,471.626908,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-9.856092915751864e-09,2.2723396109814375e-09,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C2,1,4,2018_LC_44,Concrete,682.97,764.895075,81.92507499999999,679.47,696.1700000000001,680.97,682.97,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-1.023255070407747e-09,3.038870692072113e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C2,2,5,2020_CH_70,Concrete,770.335078,865.245725,94.91064700000004,766.835078,783.535078,768.335078,770.335078,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-9.111598273896371e-08,1.4881464959757288e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C2,3,6,2021_CH_46,Concrete,869.280842,973.662512,104.38166999999999,865.780842,882.480842,867.280842,869.280842,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-1.0856733870535042e-07,-5.8728391936147415e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C3,1,7,2021_LC_26,Concrete,1103.796347,1291.178104,187.3817570000001,1100.296347,1116.996347,1101.796347,1103.796347,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-1.1283646262597103e-07,-8.157343148159641e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C3,2,8,2017_CH_47,Concrete,1295.990586,1342.420205,46.429619,1292.490586,1309.190586,1293.990586,1295.990586,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-2.86852823016368e-08,1.5349417449959793e-10,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C3,3,9,2020_CH_59,Concrete,1346.263662,1411.376858,65.11319600000002,1342.763662,1359.463662,1344.263662,1346.263662,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-1.182824909074945e-08,3.172508717227654e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID002,2025-11-06_PID002,C4,1,10,2017_CH_75,Concrete,1526.077433,1615.711807,89.63437399999998,1522.577433,1539.277433,1524.077433,1526.077433,7.0,11.0,enem_blocks_PID002_20251106_162601.csv,True,-4.120318107711311e-08,-9.012569944633929e-10,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
