participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_id_matches_trigger,question_start_time,answer_time,answer_latency_sec,epoch_start_time,epoch_end_time,baseline_start_time,baseline_end_time,full_epoch_available,baseline_available,front_hbo_n_channels,back_hbo_n_channels,front_hbr_n_channels,back_hbr_n_channels,included_step5_trial,exclusion_reason_code,exclusion_reason_detail,source_log
PID021,2025-11-21_001,C2,2,5,2020_CH_82,Concrete,True,1121.944605,1206.401809,84.45720400000005,1118.444605,1135.144605,1119.944605,1121.944605,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C2,3,6,2017_CH_69,Concrete,True,1210.037403,1408.620499,198.58309600000007,1206.537403,1223.237403,1208.037403,1210.037403,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C3,1,7,2020_CH_78,Concrete,True,1417.25716,1556.446754,139.18959399999994,1413.75716,1430.4571600000002,1415.25716,1417.25716,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C3,2,8,2021_CH_46,Concrete,True,1560.53136,1670.494754,109.96339400000011,1557.03136,1573.73136,1558.53136,1560.53136,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C3,3,9,2017_CH_47,Concrete,True,1674.881473,1771.829354,96.94788100000005,1671.381473,1688.081473,1672.881473,1674.881473,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C4,1,10,2018_CH_77,Concrete,True,1838.50934,2011.858186,173.34884599999987,1835.00934,1851.70934,1836.50934,1838.50934,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C4,2,11,2017_CH_68,Concrete,True,2016.839777,2223.44182,206.6020430000001,2013.339777,2030.039777,2014.839777,2016.839777,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C4,3,12,2020_CH_59,Concrete,True,2227.935293,2380.584191,152.64889799999992,2224.435293,2241.135293,2225.935293,2227.935293,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C5,1,13,2017_CH_75,Concrete,True,2387.239987,2483.0177,95.77771299999995,2383.739987,2400.4399869999997,2385.239987,2387.239987,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C5,2,14,2020_CH_70,Concrete,True,2487.852186,2649.407363,161.55517699999973,2484.352186,2501.052186,2485.852186,2487.852186,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,C5,3,15,2021_LC_26,Concrete,True,2654.809677,2859.307785,204.49810799999977,2651.309677,2668.009677,2652.809677,2654.809677,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A1,1,16,2022_CH_71,Abstract,True,2866.292804,3029.697805,163.40500099999963,2862.792804,2879.492804,2864.292804,2866.292804,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A1,2,17,2022_CH_60,Abstract,True,3034.356164,3175.39127,141.03510600000027,3030.856164,3047.5561639999996,3032.356164,3034.356164,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A1,3,18,2019_CH_56,Abstract,True,3179.096149,3366.660596,187.5644470000002,3175.596149,3192.296149,3177.096149,3179.096149,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A2,1,19,2021_CH_86,Abstract,True,3374.578114,3521.554612,146.976498,3371.078114,3387.7781139999997,3372.578114,3374.578114,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A2,2,20,2019_CH_64,Abstract,True,3526.496083,3610.606126,84.11004300000013,3522.996083,3539.696083,3524.496083,3526.496083,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A2,3,21,2021_CH_83,Abstract,True,3614.229131,3721.038711,106.8095800000001,3610.729131,3627.429131,3612.229131,3614.229131,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A3,1,22,2020_CH_76,Abstract,True,3800.547821,4067.967483,267.4196619999998,3797.047821,3813.747821,3798.547821,3800.547821,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A3,2,23,2021_CH_65,Abstract,True,4072.207458,4157.76967,85.56221199999982,4068.707458,4085.4074579999997,4070.207458,4072.207458,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A3,3,24,2021_CH_51,Abstract,True,4162.701694,4306.178992,143.4772979999998,4159.201694,4175.901694,4160.701694,4162.701694,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A4,1,25,2022_CH_51,Abstract,True,4313.054731,4550.990534,237.9358029999994,4309.554731,4326.254731,4311.054731,4313.054731,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A4,2,26,2020_LC_31,Abstract,True,4556.265531,4639.209679,82.94414799999959,4552.765531,4569.465531,4554.265531,4556.265531,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A4,3,27,2021_CH_57,Abstract,True,4644.092201,4735.212379,91.12017799999921,4640.592201,4657.292201,4642.092201,4644.092201,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A5,1,28,2020_CH_77,Abstract,True,4741.494814,4848.940398,107.44558400000005,4737.994814,4754.6948139999995,4739.494814,4741.494814,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A5,2,29,2019_CH_65,Abstract,True,4853.046778,4942.745967,89.69918899999993,4849.546778,4866.246778,4851.046778,4853.046778,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID021,2025-11-21_001,A5,3,30,2022_CH_47,Abstract,True,4946.884427,5138.947976,192.06354900000042,4943.384427,4960.084427,4944.884427,4946.884427,True,True,7,8,7,8,True,,,enem_blocks_PID021_20251121_102759.csv
PID022,2025-11-21_002,C1,1,1,2020_CH_59,Concrete,True,301.927569,418.653595,116.72602599999999,298.427569,315.127569,299.927569,301.927569,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C1,2,2,2020_CH_82,Concrete,True,422.716861,507.690138,84.973277,419.216861,435.916861,420.716861,422.716861,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C1,3,3,2021_CH_76,Concrete,True,511.436516,580.862879,69.42636300000004,507.936516,524.636516,509.436516,511.436516,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C2,1,4,2017_CH_68,Concrete,True,724.761803,800.743175,75.98137199999996,721.261803,737.961803,722.761803,724.761803,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C2,2,5,2017_CH_47,Concrete,True,804.522287,889.428936,84.90664900000002,801.022287,817.722287,802.522287,804.522287,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C2,3,6,2017_CH_75,Concrete,True,893.240179,1000.328151,107.08797200000004,889.740179,906.4401790000001,891.240179,893.240179,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C3,1,7,2020_CH_70,Concrete,True,1145.308155,1206.911998,61.6038430000001,1141.808155,1158.508155,1143.308155,1145.308155,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C3,2,8,2021_CH_46,Concrete,True,1211.165302,1273.135642,61.97033999999985,1207.665302,1224.3653020000002,1209.165302,1211.165302,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C3,3,9,2020_CH_78,Concrete,True,1278.132982,1326.711938,48.578955999999835,1274.632982,1291.3329820000001,1276.132982,1278.132982,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C4,1,10,2021_LC_26,Concrete,True,1568.905254,1669.723401,100.81814699999995,1565.405254,1582.105254,1566.905254,1568.905254,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C4,2,11,2020_CH_84,Concrete,True,1673.372687,1731.88028,58.50759300000004,1669.872687,1686.572687,1671.372687,1673.372687,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C4,3,12,2020_CH_56,Concrete,True,1736.161503,1775.173107,39.011604000000034,1732.661503,1749.361503,1734.161503,1736.161503,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C5,1,13,2018_CH_77,Concrete,True,1990.374207,2042.449331,52.07512399999996,1986.874207,2003.5742070000001,1988.374207,1990.374207,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C5,2,14,2017_CH_69,Concrete,True,2046.78367,2132.11693,85.33326000000011,2043.28367,2059.98367,2044.78367,2046.78367,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,C5,3,15,2018_LC_44,Concrete,True,2137.011219,2212.053515,75.04229600000008,2133.511219,2150.211219,2135.011219,2137.011219,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A1,1,16,2021_CH_86,Abstract,True,2411.527362,2486.210365,74.6830030000001,2408.027362,2424.7273619999996,2409.527362,2411.527362,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A1,2,17,2020_CH_77,Abstract,True,2490.579638,2571.396951,80.81731300000001,2487.079638,2503.779638,2488.579638,2490.579638,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A1,3,18,2021_CH_51,Abstract,True,2575.564552,2623.905875,48.3413230000001,2572.064552,2588.7645519999996,2573.564552,2575.564552,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A2,1,19,2021_CH_57,Abstract,True,2833.272525,2880.049485,46.776960000000145,2829.772525,2846.4725249999997,2831.272525,2833.272525,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A2,2,20,2021_CH_83,Abstract,True,2884.104733,2968.052368,83.94763499999999,2880.604733,2897.304733,2882.104733,2884.104733,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A2,3,21,2020_CH_76,Abstract,True,2973.010943,3037.540247,64.52930399999968,2969.510943,2986.210943,2971.010943,2973.010943,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A3,1,22,2019_CH_64,Abstract,True,3253.916298,3340.90949,86.99319199999991,3250.416298,3267.116298,3251.916298,3253.916298,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A3,2,23,2019_CH_65,Abstract,True,3345.948573,3402.599307,56.65073399999983,3342.448573,3359.148573,3343.948573,3345.948573,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A3,3,24,2022_CH_71,Abstract,True,3407.135083,3493.335334,86.20025099999975,3403.635083,3420.335083,3405.135083,3407.135083,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A4,1,25,2022_CH_47,Abstract,True,3683.18175,3769.775846,86.59409599999981,3679.68175,3696.38175,3681.18175,3683.18175,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A4,2,26,2022_CH_60,Abstract,True,3773.564654,3860.809996,87.24534200000016,3770.064654,3786.7646539999996,3771.564654,3773.564654,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A4,3,27,2020_LC_31,Abstract,True,3865.453329,3933.233484,67.78015499999992,3861.953329,3878.6533289999998,3863.453329,3865.453329,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A5,1,28,2021_CH_65,Abstract,True,4106.278948,4191.091041,84.81209299999955,4102.778948,4119.478948,4104.278948,4106.278948,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A5,2,29,2019_CH_56,Abstract,True,4196.451453,4298.109283,101.6578300000001,4192.951453,4209.6514529999995,4194.451453,4196.451453,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID022,2025-11-21_002,A5,3,30,2022_CH_51,Abstract,True,4301.749543,4379.995971,78.24642800000038,4298.249543,4314.949543,4299.749543,4301.749543,True,True,7,9,7,9,True,,,enem_blocks_PID022_20251121_122104.csv
PID023,2025-11-21_003,C1,1,1,2018_CH_77,Concrete,True,240.291306,278.33905,38.047743999999994,236.791306,253.49130599999998,238.291306,240.291306,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C1,2,2,2020_CH_59,Concrete,True,282.869592,349.59478,66.725188,279.369592,296.069592,280.869592,282.869592,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C1,3,3,2020_CH_82,Concrete,True,354.691524,406.635459,51.94393500000001,351.191524,367.891524,352.691524,354.691524,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C2,1,4,2017_CH_75,Concrete,True,662.590334,743.082028,80.49169400000005,659.090334,675.790334,660.590334,662.590334,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C2,2,5,2017_CH_68,Concrete,True,747.483443,848.416374,100.93293100000005,743.983443,760.683443,745.483443,747.483443,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C2,3,6,2021_CH_46,Concrete,True,853.037708,899.058341,46.02063300000009,849.537708,866.237708,851.037708,853.037708,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C3,1,7,2021_CH_76,Concrete,True,1084.342532,1170.348153,86.00562100000002,1080.842532,1097.542532,1082.342532,1084.342532,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C3,2,8,2018_LC_44,Concrete,True,1174.89728,1264.733362,89.83608200000003,1171.39728,1188.09728,1172.89728,1174.89728,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C3,3,9,2021_LC_26,Concrete,True,1268.523442,1409.178852,140.65541000000007,1265.023442,1281.723442,1266.523442,1268.523442,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C4,1,10,2017_CH_47,Concrete,True,1505.383035,1580.517214,75.1341789999999,1501.883035,1518.583035,1503.383035,1505.383035,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C4,2,11,2020_CH_84,Concrete,True,1585.035853,1632.409376,47.37352299999998,1581.535853,1598.2358530000001,1583.035853,1585.035853,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C4,3,12,2017_CH_69,Concrete,True,1636.114758,1716.978874,80.86411599999997,1632.614758,1649.314758,1634.114758,1636.114758,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C5,1,13,2020_CH_56,Concrete,True,1926.879533,1966.788836,39.90930299999991,1923.379533,1940.079533,1924.879533,1926.879533,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C5,2,14,2020_CH_78,Concrete,True,1970.503979,2029.613031,59.10905200000002,1967.003979,1983.7039790000001,1968.503979,1970.503979,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,C5,3,15,2020_CH_70,Concrete,True,2034.530906,2081.587936,47.05702999999994,2031.030906,2047.730906,2032.530906,2034.530906,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A1,1,16,2021_CH_51,Abstract,True,2351.012566,2396.337747,45.32518100000016,2347.512566,2364.2125659999997,2349.012566,2351.012566,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A1,2,17,2020_CH_77,Abstract,True,2400.112181,2500.588979,100.47679800000014,2396.612181,2413.312181,2398.112181,2400.112181,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A1,3,18,2019_CH_65,Abstract,True,2504.264678,2584.875026,80.61034800000016,2500.764678,2517.464678,2502.264678,2504.264678,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A2,1,19,2019_CH_56,Abstract,True,2770.317566,2871.529998,101.21243199999981,2766.817566,2783.517566,2768.317566,2770.317566,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A2,2,20,2019_CH_64,Abstract,True,2875.120705,2969.098386,93.9776810000003,2871.620705,2888.3207049999996,2873.120705,2875.120705,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A2,3,21,2021_CH_83,Abstract,True,2974.221605,3042.602701,68.38109599999962,2970.721605,2987.421605,2972.221605,2974.221605,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A3,1,22,2020_CH_76,Abstract,True,3190.773687,3262.20218,71.42849300000034,3187.273687,3203.9736869999997,3188.773687,3190.773687,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A3,2,23,2022_CH_60,Abstract,True,3266.571356,3327.191343,60.61998700000004,3263.071356,3279.7713559999997,3264.571356,3266.571356,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A3,3,24,2022_CH_51,Abstract,True,3332.494486,3439.807348,107.31286199999977,3328.994486,3345.694486,3330.494486,3332.494486,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A4,1,25,2021_CH_57,Abstract,True,3612.984471,3649.673486,36.68901499999993,3609.484471,3626.184471,3610.984471,3612.984471,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A4,2,26,2021_CH_65,Abstract,True,3654.874971,3723.278858,68.40388699999994,3651.374971,3668.074971,3652.874971,3654.874971,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A4,3,27,2021_CH_86,Abstract,True,3727.116531,3799.067222,71.950691,3723.616531,3740.316531,3725.116531,3727.116531,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A5,1,28,2022_CH_47,Abstract,True,4032.574662,4123.098509,90.52384700000039,4029.074662,4045.774662,4030.574662,4032.574662,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A5,2,29,2020_LC_31,Abstract,True,4128.613588,4200.653041,72.03945299999941,4125.113588,4141.813588,4126.613588,4128.613588,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID023,2025-11-21_003,A5,3,30,2022_CH_71,Abstract,True,4206.054312,4271.276961,65.22264899999936,4202.554312,4219.254312,4204.054312,4206.054312,True,True,7,7,7,7,True,,,enem_blocks_PID023_20251121_144341.csv
PID024,2025-11-25_001,C1,1,1,2020_CH_78,Concrete,True,321.510872,413.91917,92.408298,318.010872,334.710872,319.510872,321.510872,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C1,2,2,2020_CH_82,Concrete,True,419.436026,500.655226,81.2192,415.936026,432.636026,417.436026,419.436026,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C1,3,3,2017_CH_69,Concrete,True,505.618085,593.708329,88.09024400000004,502.118085,518.818085,503.618085,505.618085,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C2,1,4,2021_CH_76,Concrete,True,743.051186,850.183855,107.13266899999996,739.551186,756.2511860000001,741.051186,743.051186,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C2,2,5,2018_CH_77,Concrete,True,855.32063,916.14114,60.8205099999999,851.82063,868.5206300000001,853.32063,855.32063,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C2,3,6,2020_CH_84,Concrete,True,920.275741,968.898683,48.622941999999966,916.775741,933.4757410000001,918.275741,920.275741,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C3,1,7,2018_LC_44,Concrete,True,1165.935184,1237.940574,72.00539000000003,1162.435184,1179.135184,1163.935184,1165.935184,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C3,2,8,2020_CH_70,Concrete,True,1242.457758,1338.39012,95.93236200000001,1238.957758,1255.657758,1240.457758,1242.457758,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C3,3,9,2020_CH_59,Concrete,True,1342.900598,1398.197455,55.296857000000045,1339.400598,1356.100598,1340.900598,1342.900598,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C4,1,10,2017_CH_75,Concrete,True,1588.093748,1649.258111,61.164363000000094,1584.593748,1601.293748,1586.093748,1588.093748,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C4,2,11,2017_CH_68,Concrete,True,1653.828665,1730.528389,76.69972400000006,1650.328665,1667.028665,1651.828665,1653.828665,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C4,3,12,2017_CH_47,Concrete,True,1734.377442,1792.452023,58.07458100000008,1730.877442,1747.577442,1732.377442,1734.377442,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C5,1,13,2021_CH_46,Concrete,True,2012.491272,2058.960063,46.46879100000001,2008.991272,2025.691272,2010.491272,2012.491272,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C5,2,14,2020_CH_56,Concrete,True,2063.42793,2106.668123,43.24019300000009,2059.92793,2076.6279299999997,2061.42793,2063.42793,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,C5,3,15,2021_LC_26,Concrete,True,2112.034708,2220.117668,108.08295999999973,2108.534708,2125.234708,2110.034708,2112.034708,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A1,1,16,2021_CH_57,Abstract,True,2437.302607,2505.240958,67.93835099999978,2433.802607,2450.502607,2435.302607,2437.302607,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A1,2,17,2022_CH_60,Abstract,True,2508.778898,2568.761966,59.983068,2505.278898,2521.978898,2506.778898,2508.778898,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A1,3,18,2022_CH_47,Abstract,True,2572.503608,2666.131084,93.62747600000012,2569.003608,2585.703608,2570.503608,2572.503608,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A2,1,19,2019_CH_56,Abstract,True,2860.504006,2938.855494,78.35148799999979,2857.004006,2873.704006,2858.504006,2860.504006,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A2,2,20,2020_LC_31,Abstract,True,2944.081682,3012.776789,68.69510700000001,2940.581682,2957.281682,2942.081682,2944.081682,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A2,3,21,2020_CH_76,Abstract,True,3016.468172,3099.246075,82.77790300000015,3012.968172,3029.6681719999997,3014.468172,3016.468172,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A3,1,22,2019_CH_65,Abstract,True,3283.687381,3327.959383,44.2720019999997,3280.187381,3296.887381,3281.687381,3283.687381,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A3,2,23,2021_CH_51,Abstract,True,3331.74854,3419.629151,87.88061100000004,3328.24854,3344.94854,3329.74854,3331.74854,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A3,3,24,2021_CH_83,Abstract,True,3423.374778,3482.552451,59.17767300000014,3419.874778,3436.5747779999997,3421.374778,3423.374778,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A4,1,25,2019_CH_64,Abstract,True,3704.645569,3740.610792,35.96522300000015,3701.145569,3717.8455689999996,3702.645569,3704.645569,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A4,2,26,2020_CH_77,Abstract,True,3745.311552,3807.71739,62.405837999999676,3741.811552,3758.511552,3743.311552,3745.311552,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A4,3,27,2022_CH_51,Abstract,True,3811.826824,3894.93708,83.11025599999994,3808.326824,3825.026824,3809.826824,3811.826824,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A5,1,28,2021_CH_65,Abstract,True,4128.652443,4162.59502,33.9425769999998,4125.152443,4141.852443,4126.652443,4128.652443,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A5,2,29,2022_CH_71,Abstract,True,4166.250828,4235.617013,69.36618499999986,4162.750828,4179.450828,4164.250828,4166.250828,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID024,2025-11-25_001,A5,3,30,2021_CH_86,Abstract,True,4239.299855,4288.493812,49.1939569999995,4235.799855,4252.499855,4237.299855,4239.299855,True,True,6,9,6,9,True,,,enem_blocks_PID24_20251125_092800.csv
PID025,2025-11-25_002,C1,1,1,2020_CH_56,Concrete,True,328.680159,388.991178,60.31101899999999,325.180159,341.880159,326.680159,328.680159,True,True,7,9,7,9,True,,,enem_blocks_PID25_20251125_120604.csv
PID025,2025-11-25_002,C1,2,2,2020_CH_78,Concrete,True,392.780956,467.560899,74.779943,389.280956,405.980956,390.780956,392.780956,True,True,7,9,7,9,True,,,enem_blocks_PID25_20251125_120604.csv
PID025,2025-11-25_002,C1,3,3,2017_CH_47,Concrete,True,472.50409,529.253468,56.74937799999998,469.00409,485.70409,470.50409,472.50409,True,True,7,9,7,9,True,,,enem_blocks_PID25_20251125_120604.csv
