participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_start_time,answer_time,answer_latency_sec,epoch_start_time,epoch_end_time,baseline_start_time,baseline_end_time,analysis_window_start_sec,analysis_window_end_sec,source_log,included_step5_analysis,front_roi_mean,back_roi_mean,front_n_channels,back_n_channels,front_channels_used,back_channels_used
PID021,2025-11-21_001,C2,1,4,2020_CH_84,Concrete,879.806885,1116.84897,237.04208500000004,876.306885,893.006885,877.806885,879.806885,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-1.6159727313106278e-07,2.820697522998294e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C2,2,5,2020_CH_82,Concrete,1121.944605,1206.401809,84.45720400000005,1118.444605,1135.144605,1119.944605,1121.944605,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-6.770137316933571e-09,6.589532673140681e-08,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C2,3,6,2017_CH_69,Concrete,1210.037403,1408.620499,198.58309600000007,1206.537403,1223.237403,1208.037403,1210.037403,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-3.362923475467967e-07,-4.420941446820298e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C3,1,7,2020_CH_78,Concrete,1417.25716,1556.446754,139.18959399999994,1413.75716,1430.4571600000002,1415.25716,1417.25716,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,8.48152976617792e-07,6.474125228101398e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C3,2,8,2021_CH_46,Concrete,1560.53136,1670.494754,109.96339400000011,1557.03136,1573.73136,1558.53136,1560.53136,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-4.0100161006842477e-07,-3.1441444043950944e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C3,3,9,2017_CH_47,Concrete,1674.881473,1771.829354,96.94788100000005,1671.381473,1688.081473,1672.881473,1674.881473,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,7.447388588767486e-07,2.431241668229867e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C4,1,10,2018_CH_77,Concrete,1838.50934,2011.858186,173.34884599999987,1835.00934,1851.70934,1836.50934,1838.50934,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,2.3102637038932934e-07,-3.793241100883515e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C4,2,11,2017_CH_68,Concrete,2016.839777,2223.44182,206.6020430000001,2013.339777,2030.039777,2014.839777,2016.839777,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,9.900184729885035e-09,-2.147492061664557e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C4,3,12,2020_CH_59,Concrete,2227.935293,2380.584191,152.64889799999992,2224.435293,2241.135293,2225.935293,2227.935293,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,2.738359921831015e-07,7.884418660355031e-08,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C5,1,13,2017_CH_75,Concrete,2387.239987,2483.0177,95.77771299999995,2383.739987,2400.4399869999997,2385.239987,2387.239987,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-1.5739465028986673e-07,-2.1081315771608164e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C5,2,14,2020_CH_70,Concrete,2487.852186,2649.407363,161.55517699999973,2484.352186,2501.052186,2485.852186,2487.852186,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,7.559642998469601e-07,-1.3585564621961895e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,C5,3,15,2021_LC_26,Concrete,2654.809677,2859.307785,204.49810799999977,2651.309677,2668.009677,2652.809677,2654.809677,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-1.0100490896377027e-07,1.5278307923251205e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A1,1,16,2022_CH_71,Abstract,2866.292804,3029.697805,163.40500099999963,2862.792804,2879.492804,2864.292804,2866.292804,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-3.9053562121245873e-07,-3.5055613200470377e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A1,2,17,2022_CH_60,Abstract,3034.356164,3175.39127,141.03510600000027,3030.856164,3047.5561639999996,3032.356164,3034.356164,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,4.9124125515289926e-08,7.87364707805566e-08,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A1,3,18,2019_CH_56,Abstract,3179.096149,3366.660596,187.5644470000002,3175.596149,3192.296149,3177.096149,3179.096149,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,2.953565429401213e-07,1.5417014264645652e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A2,1,19,2021_CH_86,Abstract,3374.578114,3521.554612,146.976498,3371.078114,3387.7781139999997,3372.578114,3374.578114,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-1.4122233854036676e-07,8.345611604482218e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A2,2,20,2019_CH_64,Abstract,3526.496083,3610.606126,84.11004300000013,3522.996083,3539.696083,3524.496083,3526.496083,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-8.089174878350605e-08,-4.203451985442432e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A2,3,21,2021_CH_83,Abstract,3614.229131,3721.038711,106.8095800000001,3610.729131,3627.429131,3612.229131,3614.229131,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,2.1615377862723876e-07,-2.9953166195426443e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A3,1,22,2020_CH_76,Abstract,3800.547821,4067.967483,267.4196619999998,3797.047821,3813.747821,3798.547821,3800.547821,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,3.2303357245340296e-07,6.239049720203975e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A3,2,23,2021_CH_65,Abstract,4072.207458,4157.76967,85.56221199999982,4068.707458,4085.4074579999997,4070.207458,4072.207458,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,1.1093210890318233e-08,1.369809535391366e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A3,3,24,2021_CH_51,Abstract,4162.701694,4306.178992,143.4772979999998,4159.201694,4175.901694,4160.701694,4162.701694,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,1.4774223877150282e-07,7.912567035133811e-08,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A4,1,25,2022_CH_51,Abstract,4313.054731,4550.990534,237.9358029999994,4309.554731,4326.254731,4311.054731,4313.054731,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,1.8184089818788747e-07,2.2601942406528973e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A4,2,26,2020_LC_31,Abstract,4556.265531,4639.209679,82.94414799999959,4552.765531,4569.465531,4554.265531,4556.265531,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-5.19984085028938e-08,-1.6643011197339594e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A4,3,27,2021_CH_57,Abstract,4644.092201,4735.212379,91.12017799999921,4640.592201,4657.292201,4642.092201,4644.092201,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,1.1640213214432358e-07,2.572119562041918e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A5,1,28,2020_CH_77,Abstract,4741.494814,4848.940398,107.44558400000005,4737.994814,4754.6948139999995,4739.494814,4741.494814,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,9.938706115837437e-07,4.905687805267095e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A5,2,29,2019_CH_65,Abstract,4853.046778,4942.745967,89.69918899999993,4849.546778,4866.246778,4851.046778,4853.046778,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,8.321169255315592e-08,2.7691340442824755e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID021,2025-11-21_001,A5,3,30,2022_CH_47,Abstract,4946.884427,5138.947976,192.06354900000042,4943.384427,4960.084427,4944.884427,4946.884427,7.0,11.0,enem_blocks_PID021_20251121_102759.csv,True,-1.3649612250148564e-07,-3.486297478074844e-07,7,8,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C1,1,1,2020_CH_59,Concrete,301.927569,418.653595,116.72602599999999,298.427569,315.127569,299.927569,301.927569,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,4.405069928618653e-08,-4.7193993195212035e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C1,2,2,2020_CH_82,Concrete,422.716861,507.690138,84.973277,419.216861,435.916861,420.716861,422.716861,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-2.583861813129243e-07,-4.1307308474406275e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C1,3,3,2021_CH_76,Concrete,511.436516,580.862879,69.42636300000004,507.936516,524.636516,509.436516,511.436516,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,3.094049026788176e-09,2.2807804796308067e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C2,1,4,2017_CH_68,Concrete,724.761803,800.743175,75.98137199999996,721.261803,737.961803,722.761803,724.761803,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-1.4698495345857035e-07,7.937817315185586e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C2,2,5,2017_CH_47,Concrete,804.522287,889.428936,84.90664900000002,801.022287,817.722287,802.522287,804.522287,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-2.2085755907030765e-07,-2.3148449983023448e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C2,3,6,2017_CH_75,Concrete,893.240179,1000.328151,107.08797200000004,889.740179,906.4401790000001,891.240179,893.240179,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-2.822926471360317e-07,-1.890637951789358e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C3,1,7,2020_CH_70,Concrete,1145.308155,1206.911998,61.6038430000001,1141.808155,1158.508155,1143.308155,1145.308155,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-5.978140114834833e-07,-2.3547796278796741e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C3,2,8,2021_CH_46,Concrete,1211.165302,1273.135642,61.97033999999985,1207.665302,1224.3653020000002,1209.165302,1211.165302,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-9.340954250424861e-08,-1.5812527797197417e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C3,3,9,2020_CH_78,Concrete,1278.132982,1326.711938,48.578955999999835,1274.632982,1291.3329820000001,1276.132982,1278.132982,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-3.130094473811708e-08,1.9798972168725038e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C4,1,10,2021_LC_26,Concrete,1568.905254,1669.723401,100.81814699999995,1565.405254,1582.105254,1566.905254,1568.905254,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-2.1572230483545816e-07,-3.4834404338793697e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C4,2,11,2020_CH_84,Concrete,1673.372687,1731.88028,58.50759300000004,1669.872687,1686.572687,1671.372687,1673.372687,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,6.860203992448502e-08,2.0745085849212234e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C4,3,12,2020_CH_56,Concrete,1736.161503,1775.173107,39.011604000000034,1732.661503,1749.361503,1734.161503,1736.161503,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-6.98181090880725e-08,-4.2163789772120356e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C5,1,13,2018_CH_77,Concrete,1990.374207,2042.449331,52.07512399999996,1986.874207,2003.5742070000001,1988.374207,1990.374207,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,1.694695353114988e-07,-6.442792802141564e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C5,2,14,2017_CH_69,Concrete,2046.78367,2132.11693,85.33326000000011,2043.28367,2059.98367,2044.78367,2046.78367,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-1.3753741436772373e-08,-2.7320713997956866e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,C5,3,15,2018_LC_44,Concrete,2137.011219,2212.053515,75.04229600000008,2133.511219,2150.211219,2135.011219,2137.011219,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-1.9267162774077347e-07,-4.620606416728494e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,A1,1,16,2021_CH_86,Abstract,2411.527362,2486.210365,74.6830030000001,2408.027362,2424.7273619999996,2409.527362,2411.527362,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-2.0615403129503795e-07,-3.1157906776975676e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,A1,2,17,2020_CH_77,Abstract,2490.579638,2571.396951,80.81731300000001,2487.079638,2503.779638,2488.579638,2490.579638,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-1.681563892063501e-07,-1.8415708844140586e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,A1,3,18,2021_CH_51,Abstract,2575.564552,2623.905875,48.3413230000001,2572.064552,2588.7645519999996,2573.564552,2575.564552,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,3.93705426006617e-08,-2.1709080061074445e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,A2,1,19,2021_CH_57,Abstract,2833.272525,2880.049485,46.776960000000145,2829.772525,2846.4725249999997,2831.272525,2833.272525,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,-5.200391787813784e-08,6.623555045091129e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID022,2025-11-21_002,A2,2,20,2021_CH_83,Abstract,2884.104733,2968.052368,83.94763499999999,2880.604733,2897.304733,2882.104733,2884.104733,7.0,11.0,enem_blocks_PID022_20251121_122104.csv,True,1.330885180971732e-07,8.662692515236657e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
