participant_id,participant_folder,timestamp_raw,timestamp_iso,source_log,source_log_full_path,phase,block,trial_idx_in_block,question_number,question_year,question_field,question_type_log,t_abs,rt_from_phase,choice,correct_raw,button_click_time,option_view_time,marker_name,marker_code,note
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,iti,A3,3,51,2022,CH,abstract,3317.883245,4.782078099960927,,,,,ITI,99,ITI duration: 4.77s
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_text_on,A3,3,51,2022,CH,abstract,3317.896972,3.860000288113952e-05,,,,,Q_TEXT_ON,11,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A3,3,51,2022,CH,abstract,3371.991576,54.09464269998716,,,54.094636,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_stem_on,A3,3,51,2022,CH,abstract,3372.117168,3.100000321865082e-05,,,,,Q_STEM_ON,14,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A3,3,51,2022,CH,abstract,3382.38991,10.272773299948312,,,10.272766,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_options_on,A3,3,51,2022,CH,abstract,3382.523134,3.490003291517496e-05,,,,,Q_OPTIONS_ON,15,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,answer,A3,3,51,2022,CH,abstract,3425.209868,42.68676890002098,E,,,42.686739,ANS_E,25,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,block_end,A3,-1,,,,,3592.888983,,,,,,BLK_OFF,92,A3 end (actual 420.0s)
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,block_start,A4,-1,,,,,3593.806899,,,,,,BLK_ON,91,A4 start (target 420s)
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,iti,A4,1,57,2021,CH,abstract,3598.373467,4.566444500000216,,,,,ITI,99,ITI duration: 4.56s
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_text_on,A4,1,57,2021,CH,abstract,3598.386941,2.9999995604157448e-05,,,,,Q_TEXT_ON,11,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A4,1,57,2021,CH,abstract,3622.820443,24.433531999995466,,,24.433522,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_stem_on,A4,1,57,2021,CH,abstract,3622.947144,3.929995000362396e-05,,,,,Q_STEM_ON,14,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A4,1,57,2021,CH,abstract,3626.40199,3.4548857999616303,,,3.454877,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_options_on,A4,1,57,2021,CH,abstract,3626.533915,4.199997056275606e-05,,,,,Q_OPTIONS_ON,15,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,answer,A4,1,57,2021,CH,abstract,3635.075994,8.542121000005864,D,,,8.542099,ANS_D,24,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,iti,A4,2,65,2021,CH,abstract,3640.266312,4.682308799994644,,,,,ITI,99,ITI duration: 4.66s
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_text_on,A4,2,65,2021,CH,abstract,3640.27744,2.5099958293139935e-05,,,,,Q_TEXT_ON,11,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A4,2,65,2021,CH,abstract,3675.043854,34.766438899969216,,,34.766428,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_stem_on,A4,2,65,2021,CH,abstract,3675.169229,3.940000897273421e-05,,,,,Q_STEM_ON,14,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A4,2,65,2021,CH,abstract,3678.860093,3.690903900016565,,,3.690897,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_options_on,A4,2,65,2021,CH,abstract,3678.99641,3.2100011594593525e-05,,,,,Q_OPTIONS_ON,15,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,answer,A4,2,65,2021,CH,abstract,3708.681349,29.684971100010443,A,,,29.684957,ANS_A,21,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,iti,A4,3,86,2021,CH,abstract,3712.505477,3.3158387999865226,,,,,ITI,99,ITI duration: 3.31s
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_text_on,A4,3,86,2021,CH,abstract,3712.519038,3.070000093430281e-05,,,,,Q_TEXT_ON,11,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A4,3,86,2021,CH,abstract,3749.051036,36.532028799992986,,,36.532021,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_stem_on,A4,3,86,2021,CH,abstract,3749.178798,3.249995643272996e-05,,,,,Q_STEM_ON,14,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A4,3,86,2021,CH,abstract,3752.799213,3.6204468999640085,,,3.620428,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_options_on,A4,3,86,2021,CH,abstract,3752.929769,3.0099996365606785e-05,,,,,Q_OPTIONS_ON,15,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,answer,A4,3,86,2021,CH,abstract,3784.469702,31.53996329999063,A,,,31.539954,ANS_A,21,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,block_end,A4,-1,,,,,4013.822682,,,,,,BLK_OFF,92,A4 end (actual 420.0s)
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,block_start,A5,-1,,,,,4013.924662,,,,,,BLK_ON,91,A5 start (target 420s)
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,iti,A5,1,47,2022,CH,abstract,4017.95796,4.033206099993549,,,,,ITI,99,ITI duration: 4.02s
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_text_on,A5,1,47,2022,CH,abstract,4017.977133,3.289995947852731e-05,,,,,Q_TEXT_ON,11,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A5,1,47,2022,CH,abstract,4020.456271,2.4791712999576703,,,2.47914,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_stem_on,A5,1,47,2022,CH,abstract,4020.581406,3.4800032153725624e-05,,,,,Q_STEM_ON,14,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A5,1,47,2022,CH,abstract,4060.166268,39.58489699999336,,,39.58489,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_options_on,A5,1,47,2022,CH,abstract,4060.29734,3.270001616328955e-05,,,,,Q_OPTIONS_ON,15,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,answer,A5,1,47,2022,CH,abstract,4108.500987,48.203679500031285,E,,,48.20367,ANS_E,25,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,iti,A5,2,31,2020,LC,abstract,4113.992751,4.983419900003355,,,,,ITI,99,ITI duration: 4.98s
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_text_on,A5,2,31,2020,LC,abstract,4114.01606,3.130000550299883e-05,,,,,Q_TEXT_ON,11,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A5,2,31,2020,LC,abstract,4160.05179,46.035761400009505,,,46.035744,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_stem_on,A5,2,31,2020,LC,abstract,4160.179385,4.2700034100562334e-05,,,,,Q_STEM_ON,14,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A5,2,31,2020,LC,abstract,4166.067555,5.888213100028224,,,5.888206,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_options_on,A5,2,31,2020,LC,abstract,4166.204475,3.209995338693261e-05,,,,,Q_OPTIONS_ON,15,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,answer,A5,2,31,2020,LC,abstract,4186.05552,19.851077399973292,E,,,19.851068,ANS_E,25,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,iti,A5,3,71,2022,CH,abstract,4191.445277,4.882087000005413,,,,,ITI,99,ITI duration: 4.87s
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_text_on,A5,3,71,2022,CH,abstract,4191.456781,2.7800037059932947e-05,,,,,Q_TEXT_ON,11,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A5,3,71,2022,CH,abstract,4222.424434,30.967681500012986,,,30.967665,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_stem_on,A5,3,71,2022,CH,abstract,4222.549332,4.140002420172095e-05,,,,,Q_STEM_ON,14,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,button_click,A5,3,71,2022,CH,abstract,4226.257104,3.7078140000230633,,,3.707795,,BUTTON_CLICK,13,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,q_options_on,A5,3,71,2022,CH,abstract,4226.39372,2.9399991035461426e-05,,,,,Q_OPTIONS_ON,15,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,answer,A5,3,71,2022,CH,abstract,4256.679475,30.28578390000621,A,,,30.285762,ANS_A,21,
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,block_end,A5,-1,,,,,4433.939347,,,,,,BLK_OFF,92,A5 end (actual 420.0s)
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,block_start,C1,-1,,,,,290.540598,,,,,,BLK_ON,91,C1 start (target 420s)
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,iti,C1,1,78,2020,CH,concrete,294.755744,4.21502010000404,,,,,ITI,99,ITI duration: 4.20s
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_text_on,C1,1,78,2020,CH,concrete,294.775096,3.120000474154949e-05,,,,,Q_TEXT_ON,11,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C1,1,78,2020,CH,concrete,314.594932,19.819866799982265,,,19.819853,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_stem_on,C1,1,78,2020,CH,concrete,314.720885,3.15000070258975e-05,,,,,Q_STEM_ON,14,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C1,1,78,2020,CH,concrete,333.407496,18.686641999986023,,,18.686629,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_options_on,C1,1,78,2020,CH,concrete,333.55778,3.1100003980100155e-05,,,,,Q_OPTIONS_ON,15,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,answer,C1,1,78,2020,CH,concrete,387.18341,53.625661200028844,A,,,53.625649,ANS_A,21,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,iti,C1,2,82,2020,CH,concrete,392.673437,4.9660407999763265,,,,,ITI,99,ITI duration: 4.96s
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_text_on,C1,2,82,2020,CH,concrete,392.700251,2.9499991796910763e-05,,,,,Q_TEXT_ON,11,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C1,2,82,2020,CH,concrete,426.245297,33.54507490003016,,,33.545062,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_stem_on,C1,2,82,2020,CH,concrete,426.379931,6.590003613382578e-05,,,,,Q_STEM_ON,14,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C1,2,82,2020,CH,concrete,438.525874,12.146008600015193,,,12.145995,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_options_on,C1,2,82,2020,CH,concrete,438.663486,4.469999112188816e-05,,,,,Q_OPTIONS_ON,15,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,answer,C1,2,82,2020,CH,concrete,473.919475,35.256034299964085,C,,,35.256023,ANS_C,23,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,iti,C1,3,69,2017,CH,concrete,478.844871,4.417518200003542,,,,,ITI,99,ITI duration: 4.40s
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_text_on,C1,3,69,2017,CH,concrete,478.882364,7.890001870691776e-05,,,,,Q_TEXT_ON,11,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C1,3,69,2017,CH,concrete,506.598539,27.716253599966876,,,27.716236,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_stem_on,C1,3,69,2017,CH,concrete,506.730865,3.120000474154949e-05,,,,,Q_STEM_ON,14,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C1,3,69,2017,CH,concrete,517.695378,10.964544599992223,,,10.964532,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_options_on,C1,3,69,2017,CH,concrete,517.831286,2.720009069889784e-05,,,,,Q_OPTIONS_ON,15,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,answer,C1,3,69,2017,CH,concrete,566.972606,49.14134760003071,E,,,49.141318,ANS_E,25,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,block_end,C1,-1,,,,,710.554438,,,,,,BLK_OFF,92,C1 end (actual 420.0s)
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,block_start,C2,-1,,,,,712.589921,,,,,,BLK_ON,91,C2 start (target 420s)
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,iti,C2,1,76,2021,CH,concrete,716.289035,3.6989861999172717,,,,,ITI,99,ITI duration: 3.69s
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_text_on,C2,1,76,2021,CH,concrete,716.315422,3.070000093430281e-05,,,,,Q_TEXT_ON,11,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C2,1,76,2021,CH,concrete,753.225642,36.91025100008119,,,36.91024,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_stem_on,C2,1,76,2021,CH,concrete,753.355396,3.670004662126303e-05,,,,,Q_STEM_ON,14,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,button_click,C2,1,76,2021,CH,concrete,762.089817,8.734458400052972,,,8.734445,,BUTTON_CLICK,13,
PID024,PID24,20251125_092800,2025-11-25 09:28:00,enem_blocks_PID24_20251125_092800.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID24/enem_blocks_PID24_20251125_092800.csv,q_options_on,C2,1,76,2021,CH,concrete,762.222747,3.390002530068159e-05,,,,,Q_OPTIONS_ON,15,
