participant_id,participant_folder,timestamp_raw,timestamp_iso,source_log,source_log_full_path,block,block_type_from_block,block_index_within_type,global_block_order,order_condition,trial_idx_in_block,question_id,question_year,question_field,question_number,question_type_log,t_iti,t_text_on,t_stem_on,t_options_on,t_answer,rt_from_phase_answer,option_view_time,chosen_answer_raw,answer_marker_name,n_answer_rows,n_button_click_rows,button_click_times_json,trial_notes,trial_idx_global
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C1,Concrete,1,1,ConcreteFirst,3,2021_CH_76,2021,CH,76,concrete,691.962893,691.989243,744.289065,808.603572,854.396309,45.79276919999393,45.792752,A,ANS_A,1,2,"[52.174341, 64.18045]",ITI duration: 4.37s,3
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C2,Concrete,2,2,ConcreteFirst,1,2020_CH_84,2020,CH,84,concrete,860.236881,860.248454,903.031248,929.56925,1097.290562,167.7213448000257,167.721324,C,ANS_C,1,2,"[42.656581, 26.402755]",ITI duration: 3.03s,4
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C2,Concrete,2,2,ConcreteFirst,2,2020_CH_82,2020,CH,82,concrete,1102.364763,1102.386114,1104.499813,1158.328501,1186.843378,28.51490529999137,28.514891,A,ANS_A,1,2,"[1.988518, 53.697809]",ITI duration: 4.55s,5
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C2,Concrete,2,2,ConcreteFirst,3,2017_CH_69,2017,CH,69,concrete,1190.467757,1190.47897,1232.449317,1255.202882,1389.062075,133.85922270000447,133.859204,B,ANS_B,1,2,"[41.840999, 22.618114]",ITI duration: 3.10s,6
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C3,Concrete,3,3,ConcreteFirst,1,2020_CH_78,2020,CH,78,concrete,1397.684979,1397.698715,1417.048609,1433.005565,1536.888336,103.88280359999044,103.882795,C,ANS_C,1,2,"[19.225119, 15.824182]",ITI duration: 4.26s,7
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C3,Concrete,3,3,ConcreteFirst,2,2021_CH_46,2021,CH,46,concrete,1540.961578,1540.972914,1562.275306,1566.669251,1650.936318,84.26709699997446,84.267076,E,ANS_E,1,2,"[21.177654, 4.259564]",ITI duration: 3.55s,8
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C3,Concrete,3,3,ConcreteFirst,3,2017_CH_47,2017,CH,47,concrete,1655.311144,1655.323045,1704.958851,1710.122678,1752.270944,42.14829700003611,42.148283,D,ANS_D,1,2,"[49.505244, 5.019868]",ITI duration: 3.85s,9
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C4,Concrete,4,4,ConcreteFirst,1,2018_CH_77,2018,CH,77,concrete,1818.935832,1818.950856,1850.182974,1853.825156,1992.299791,138.4746641999809,138.474651,A,ANS_A,1,2,"[31.104937, 3.505537]",ITI duration: 3.34s,10
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C4,Concrete,4,4,ConcreteFirst,2,2017_CH_68,2017,CH,68,concrete,1997.273578,1997.281325,2042.11748,2043.480477,2203.88342,160.40297559997998,160.40295,D,ANS_D,1,2,"[44.710905, 1.223972]",ITI duration: 4.46s,11
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C4,Concrete,4,4,ConcreteFirst,3,2020_CH_59,2020,CH,59,concrete,2208.357208,2208.376852,2244.707134,2251.077574,2361.025771,109.94822750001913,109.948219,C,ANS_C,1,2,"[36.201164, 6.234865]",ITI duration: 3.95s,12
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C5,Concrete,5,5,ConcreteFirst,1,2017_CH_75,2017,CH,75,concrete,2367.665204,2367.681536,2409.877134,2411.986148,2463.459243,51.47312909999164,51.47312,D,ANS_D,1,2,"[42.069688, 1.973712]",ITI duration: 3.18s,13
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C5,Concrete,5,5,ConcreteFirst,2,2020_CH_70,2020,CH,70,concrete,2468.282586,2468.293743,2506.865134,2511.107035,2629.848915,118.74191490001976,118.741905,B,ANS_B,1,2,"[38.442316, 4.103339]",ITI duration: 4.30s,14
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,C5,Concrete,5,5,ConcreteFirst,3,2021_LC_26,2021,LC,26,concrete,2635.22235,2635.251239,2706.495457,2782.478278,2839.749358,57.2711100000306,57.271102,D,ANS_D,1,2,"[71.120162, 75.846501]",ITI duration: 4.86s,15
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A1,Abstract,1,6,ConcreteFirst,1,2022_CH_71,2022,CH,71,abstract,2846.723293,2846.734383,2931.515987,2938.084772,3010.139389,72.05464719998417,72.054626,A,ANS_A,1,2,"[84.651549, 6.434443]",ITI duration: 4.09s,16
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A1,Abstract,1,6,ConcreteFirst,2,2022_CH_60,2022,CH,60,abstract,3014.779869,3014.797723,3048.594156,3055.873799,3155.832828,99.95908019994386,99.959072,B,ANS_B,1,2,"[33.66866, 7.137487]",ITI duration: 4.12s,17
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A1,Abstract,1,6,ConcreteFirst,3,2019_CH_56,2019,CH,56,abstract,3159.52264,3159.537702,3205.82048,3217.055586,3347.102184,130.04664879996562,130.046628,C,ANS_C,1,2,"[46.154179, 11.102918]",ITI duration: 3.17s,18
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A2,Abstract,2,7,ConcreteFirst,1,2021_CH_86,2021,CH,86,abstract,3355.008535,3355.019683,3414.95145,3416.059161,3501.996193,85.9370612000348,85.937039,A,ANS_A,1,2,"[59.805629, 0.973001]",ITI duration: 4.56s,19
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A2,Abstract,2,7,ConcreteFirst,2,2019_CH_64,2019,CH,64,abstract,3506.918737,3506.937656,3549.962857,3556.720215,3591.04774,34.32755470002303,34.327524,C,ANS_C,1,2,"[42.900161, 6.623538]",ITI duration: 4.40s,20
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A2,Abstract,2,7,ConcreteFirst,3,2021_CH_83,2021,CH,83,abstract,3594.65389,3594.670677,3655.697557,3681.300773,3701.480315,20.179571599990595,20.179551,D,ANS_D,1,2,"[60.899352, 25.469518]",ITI duration: 3.08s,21
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A3,Abstract,3,8,ConcreteFirst,1,2020_CH_76,2020,CH,76,abstract,3780.97543,3780.989376,3838.216415,3839.043528,4048.409082,209.36558429995785,209.365562,B,ANS_B,1,2,"[57.102469, 0.691975]",ITI duration: 4.33s,22
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A3,Abstract,3,8,ConcreteFirst,2,2021_CH_65,2021,CH,65,abstract,4052.633575,4052.649013,4067.432576,4068.186792,4138.211259,70.02449889999116,70.024479,A,ANS_A,1,2,"[14.656253, 0.622649]",ITI duration: 3.70s,23
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A3,Abstract,3,8,ConcreteFirst,3,2021_CH_51,2021,CH,51,abstract,4143.133784,4143.143245,4163.850784,4164.304388,4286.620572,122.31621700001415,122.3162,A,ANS_A,1,2,"[20.579854, 0.322364]",ITI duration: 4.41s,24
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A4,Abstract,4,9,ConcreteFirst,1,2022_CH_51,2022,CH,51,abstract,4293.477909,4293.496299,4346.337483,4347.128124,4531.432101,184.30400790000567,184.303993,E,ANS_E,1,2,"[52.715069, 0.65694]",ITI duration: 4.02s,25
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A4,Abstract,4,9,ConcreteFirst,2,2020_LC_31,2020,LC,31,abstract,4536.689016,4536.707086,4583.365552,4585.379307,4619.651246,34.27197909995448,34.271967,C,ANS_C,1,2,"[46.533626, 1.875682]",ITI duration: 4.74s,26
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A4,Abstract,4,9,ConcreteFirst,3,2021_CH_57,2021,CH,57,abstract,4624.525182,4624.533759,4661.337921,4665.515579,4715.653952,50.13841039995896,50.138402,D,ANS_D,1,2,"[36.67774, 4.039549]",ITI duration: 4.35s,27
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A5,Abstract,5,10,ConcreteFirst,1,2020_CH_77,2020,CH,77,abstract,4721.92611,4721.936362,4728.962398,4729.703491,4829.381991,99.67853209999157,99.678519,D,ANS_D,1,2,"[6.898534, 0.605628]",ITI duration: 3.72s,28
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A5,Abstract,5,10,ConcreteFirst,2,2019_CH_65,2019,CH,65,abstract,4833.476525,4833.488322,4878.569884,4883.826765,4923.187538,39.36080230004154,39.360792,D,ANS_D,1,2,"[44.955516, 5.123538]",ITI duration: 3.58s,29
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A5,Abstract,5,10,ConcreteFirst,3,2022_CH_47,2022,CH,47,abstract,4927.310247,4927.325979,5001.77167,5002.872754,5119.389591,116.51686660002451,116.516823,C,ANS_C,1,2,"[74.315966, 0.970502]",ITI duration: 3.61s,30
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C1,Concrete,1,1,ConcreteFirst,1,2020_CH_59,2020,CH,59,concrete,280.787246,280.818449,343.231505,359.461134,397.544505,38.08340140001383,38.083384,B,ANS_B,1,2,"[62.284243, 16.085445]",ITI duration: 3.60s,1
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C1,Concrete,1,1,ConcreteFirst,2,2020_CH_82,2020,CH,82,concrete,401.584731,401.60774,446.132139,453.686812,486.581043,32.8942600999726,32.894251,E,ANS_E,1,2,"[44.39606, 7.420017]",ITI duration: 3.52s,2
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C1,Concrete,1,1,ConcreteFirst,3,2021_CH_76,2021,CH,76,concrete,490.305765,490.327413,527.758452,535.619461,559.753797,24.134366699960083,24.134344,B,ANS_B,1,2,"[37.297992, 7.731105]",ITI duration: 3.21s,3
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C2,Concrete,2,2,ConcreteFirst,1,2017_CH_68,2017,CH,68,concrete,703.638704,703.65268,727.020362,737.980914,779.634089,41.65320870000869,41.653193,D,ANS_D,1,2,"[23.240262, 10.821408]",ITI duration: 4.46s,4
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C2,Concrete,2,2,ConcreteFirst,2,2017_CH_47,2017,CH,47,concrete,783.39169,783.413202,808.67214,813.734496,868.319834,54.58537749998504,54.585369,D,ANS_D,1,2,"[25.132611, 4.923804]",ITI duration: 3.24s,5
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C2,Concrete,2,2,ConcreteFirst,3,2017_CH_75,2017,CH,75,concrete,872.111181,872.131089,920.921355,927.998251,979.219071,51.22086770000169,51.220842,D,ANS_D,1,2,"[48.664121, 6.939867]",ITI duration: 3.28s,6
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C3,Concrete,3,3,ConcreteFirst,1,2020_CH_70,2020,CH,70,concrete,1124.188042,1124.199049,1160.686458,1165.723652,1185.802887,20.079267900029663,20.079258,A,ANS_A,1,2,"[36.358811, 4.903335]",ITI duration: 3.32s,7
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C3,Concrete,3,3,ConcreteFirst,2,2021_CH_46,2021,CH,46,concrete,1190.044579,1190.056199,1215.09004,1221.014268,1252.026555,31.012319499976,31.012308,A,ANS_A,1,2,"[24.909191, 5.790519]",ITI duration: 3.72s,8
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C3,Concrete,3,3,ConcreteFirst,3,2020_CH_78,2020,CH,78,concrete,1257.016094,1257.023873,1284.597566,1288.188316,1305.602859,17.414572500041686,17.414549,D,ANS_D,1,2,"[27.44708, 3.45622]",ITI duration: 4.47s,9
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C4,Concrete,4,4,ConcreteFirst,1,2021_LC_26,2021,LC,26,concrete,1547.770569,1547.796131,1613.59828,1621.544614,1648.614334,27.069750699971337,27.069732,D,ANS_D,1,2,"[65.673891, 7.803402]",ITI duration: 3.75s,10
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C4,Concrete,4,4,ConcreteFirst,2,2020_CH_84,2020,CH,84,concrete,1652.254288,1652.263612,1677.188388,1684.559201,1710.771223,26.21205089997966,26.212029,E,ANS_E,1,2,"[24.796063, 7.23649]",ITI duration: 3.13s,11
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C4,Concrete,4,4,ConcreteFirst,3,2020_CH_56,2020,CH,56,concrete,1715.044625,1715.052391,1725.761583,1731.738201,1754.063991,22.325822499988135,22.325813,A,ANS_A,1,2,"[10.582958, 5.839659]",ITI duration: 3.75s,12
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C5,Concrete,5,5,ConcreteFirst,1,2018_CH_77,2018,CH,77,concrete,1969.254061,1969.265098,1993.553664,1998.360551,2021.340224,22.979702999989968,22.979691,A,ANS_A,1,2,"[24.161695, 4.673167]",ITI duration: 3.74s,13
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C5,Concrete,5,5,ConcreteFirst,2,2017_CH_69,2017,CH,69,concrete,2025.661523,2025.674549,2055.89166,2068.36869,2111.007836,42.63917570002377,42.63916,B,ANS_B,1,2,"[30.091152, 12.340326]",ITI duration: 3.81s,14
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C5,Concrete,5,5,ConcreteFirst,3,2018_LC_44,2018,LC,44,concrete,2115.880664,2115.902111,2170.706694,2175.251299,2190.94443,15.693168800033163,15.693148,A,ANS_A,1,2,"[54.679799, 4.407524]",ITI duration: 4.36s,15
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A1,Abstract,1,6,ConcreteFirst,1,2021_CH_86,2021,CH,86,abstract,2390.404678,2390.418243,2424.453304,2431.227986,2465.101255,33.87329869996756,33.873289,E,ANS_E,1,2,"[33.906816, 6.638566]",ITI duration: 4.10s,16
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A1,Abstract,1,6,ConcreteFirst,2,2020_CH_77,2020,CH,77,abstract,2469.45848,2469.470512,2507.971402,2518.046653,2550.287852,32.241231200052425,32.241221,D,ANS_D,1,2,"[38.373919, 9.937984]",ITI duration: 3.84s,17
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A1,Abstract,1,6,ConcreteFirst,3,2021_CH_51,2021,CH,51,abstract,2554.445884,2554.455433,2577.394245,2582.519363,2602.796775,20.2774417999899,20.277434,D,ANS_D,1,2,"[22.812067, 4.989055]",ITI duration: 3.64s,18
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A2,Abstract,2,7,ConcreteFirst,1,2021_CH_57,2021,CH,57,abstract,2812.153918,2812.163393,2832.853479,2838.344397,2858.940384,20.59601650002878,20.596008,B,ANS_B,1,2,"[20.564532, 5.355725]",ITI duration: 3.88s,19
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A2,Abstract,2,7,ConcreteFirst,2,2021_CH_83,2021,CH,83,abstract,2862.978979,2862.99563,2913.272979,2919.366229,2946.943295,27.57709470001282,27.577074,A,ANS_A,1,2,"[50.152606, 5.95706]",ITI duration: 3.52s,20
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A2,Abstract,2,7,ConcreteFirst,3,2020_CH_76,2020,CH,76,abstract,2951.88296,2951.901825,2980.382567,2985.586049,3016.431178,30.84515810001176,30.845136,D,ANS_D,1,2,"[28.352163, 5.07078]",ITI duration: 4.43s,21
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A3,Abstract,3,8,ConcreteFirst,1,2019_CH_64,2019,CH,64,abstract,3232.788568,3232.807177,3265.788128,3270.95576,3319.800399,48.844669400015846,48.844655,C,ANS_C,1,2,"[32.851187, 5.036302]",ITI duration: 3.87s,22
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A3,Abstract,3,8,ConcreteFirst,2,2019_CH_65,2019,CH,65,abstract,3324.824026,3324.839468,3364.852807,3369.826879,3381.490217,11.663368500012439,11.663346,A,ANS_A,1,2,"[39.886191, 4.839459]",ITI duration: 4.50s,23
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A3,Abstract,3,8,ConcreteFirst,3,2022_CH_71,2022,CH,71,abstract,3386.0136,3386.025962,3414.194883,3420.668561,3472.226248,51.5577326999628,51.557711,E,ANS_E,1,2,"[28.043021, 6.33923]",ITI duration: 4.00s,24
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A4,Abstract,4,9,ConcreteFirst,1,2022_CH_47,2022,CH,47,abstract,3662.053535,3662.072626,3713.929985,3718.603551,3748.666769,30.06324859999586,30.063227,C,ANS_C,1,2,"[51.731113, 4.541079]",ITI duration: 3.59s,25
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A4,Abstract,4,9,ConcreteFirst,2,2022_CH_60,2022,CH,60,abstract,3752.439928,3752.45554,3790.587448,3815.50945,3839.700912,24.19150499999523,24.191488,B,ANS_B,1,2,"[38.004004, 24.785172]",ITI duration: 3.25s,26
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A4,Abstract,4,9,ConcreteFirst,3,2020_LC_31,2020,LC,31,abstract,3844.325267,3844.344247,3890.33953,3897.043706,3912.124406,15.08072979998542,15.080708,B,ANS_B,1,2,"[45.865436, 6.569138]",ITI duration: 4.11s,27
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A5,Abstract,5,10,ConcreteFirst,1,2021_CH_65,2021,CH,65,abstract,4085.15394,4085.169826,4109.470043,4114.082005,4169.981928,55.899951400002465,55.899937,A,ANS_A,1,2,"[24.172811, 4.472551]",ITI duration: 3.21s,28
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A5,Abstract,5,10,ConcreteFirst,2,2019_CH_56,2019,CH,56,abstract,4175.323011,4175.342345,4202.388747,4220.741826,4277.000213,56.25841670000227,56.258399,B,ANS_B,1,2,"[26.919691, 18.219865]",ITI duration: 4.83s,29
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,A5,Abstract,5,10,ConcreteFirst,3,2022_CH_51,2022,CH,51,abstract,4280.62379,4280.640449,4311.022064,4323.626385,4358.88689,35.260538800037466,35.260519,A,ANS_A,1,2,"[30.252933, 12.470094]",ITI duration: 3.11s,30
PID023,PID023,20251121_144341,2025-11-21 14:43:41,enem_blocks_PID023_20251121_144341.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID023/enem_blocks_PID023_20251121_144341.csv,C1,Concrete,1,1,ConcreteFirst,1,2018_CH_77,2018,CH,77,concrete,225.655345,225.693777,239.305136,244.081123,263.741549,19.66045640001539,19.660443,A,ANS_A,1,2,"[13.484544, 4.622867]",ITI duration: 4.00s,1
