participant_id,participant_code,session_id,question_id,question_code,condition,condition_abstract,block,global_block_order,within_block_position,cumulative_trial_order,z_log_total_word_count,z_enem_correctness,response_time_sec,front_roi_mean_variable_lag4,front_roi_mean,back_roi_mean_variable_lag4,manual_override_session,no_override_cohort,type,abstracness,z_abstracness,z_abstracness_sq,threshold_distance_raw,z_threshold_distance,total_word_count,sentence_count,sentence_length,correctness,question_start_time,baseline_start_time,baseline_end_time,primary_window_start_time,primary_window_end_time,anterior_dorsal_n_channels,anterior_dorsal_mean_variable_lag4,anterior_ventral_n_channels,anterior_ventral_mean_variable_lag4,posterior_dorsal_n_channels,posterior_dorsal_mean_variable_lag4,posterior_ventral_n_channels,posterior_ventral_mean_variable_lag4
PID019,17,2025-11-20_003,2020_CH_84,16,Concrete,0.0,C4,9,2,26,-0.5863181049301306,-1.2526273197494673,57.37146200000007,-6.592040723567023e-07,-4.924059702872228e-07,-5.610010162117368e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,58,1,58.0,0.217985576821657,3651.158397,3649.158397,3651.158397,3655.158397,3712.529859,5,-9.947753851777157e-07,5,-3.5195904053031134e-07,5,-7.701939815820601e-07,6,-6.272401418646299e-07
PID019,17,2025-11-20_003,2021_CH_76,22,Concrete,0.0,C4,9,3,27,0.3601753510213835,-1.5422365867215426,77.82824299999993,1.729574989380886e-07,3.768681423341588e-07,5.615209923563215e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,86,5,17.2,0.1797999836750338,3713.421476,3711.421476,3713.421476,3717.421476,3795.249719,5,3.7961863547820355e-07,5,1.3900260902073357e-07,5,2.5493443842074866e-07,6,-9.118941701381597e-08
PID019,17,2025-11-20_003,2020_CH_56,9,Concrete,0.0,C5,10,1,28,-2.2518477633179645,0.7573109318980379,23.327565999999933,-2.1502748394666516e-09,1.9323569542500122e-07,-4.517855811365512e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,29,2,14.5,0.4830001778034939,3996.25338,3994.25338,3996.25338,4000.25338,4023.287469,5,6.668687767278348e-08,5,-1.5430555020586272e-07,5,-1.6604737498681142e-07,6,-1.5854915626136335e-08
PID019,17,2025-11-20_003,2020_CH_59,10,Concrete,0.0,C5,10,2,29,-0.2041092841510671,0.5696170426960993,54.50081,8.767337262795911e-09,-1.7886213857311517e-07,2.6084149876500692e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,68,4,17.0,0.4582523423350119,4023.787469,4021.787469,4023.787469,4027.787469,4081.346799,5,-2.3454603515915154e-07,5,4.08022375587507e-07,5,6.126936660345438e-08,6,8.975361812417086e-08
PID019,17,2025-11-20_003,2017_CH_75,3,Concrete,0.0,C5,10,3,30,0.929652535764228,-1.4157789468713895,80.07829200000015,1.3801347656932794e-07,1.27696162005562e-07,-1.6765581085775173e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,109,4,27.25,0.1964736904113095,4081.846799,4079.846799,4081.846799,4085.846799,4165.925091,5,-2.2713500812296185e-07,5,4.93541957001e-07,5,-1.6968071787286684e-07,6,-1.9329335690255495e-07
PID020,18,2025-11-20_004,2020_CH_84,16,Concrete,0.0,C1,1,1,1,-0.5863181049301306,-1.2526273197494673,66.31234900000004,-5.761392540095853e-07,2.0147687381699545e-07,3.389249071762308e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,58,1,58.0,0.217985576821657,278.435998,276.435998,278.435998,282.435998,348.748347,5,-2.8990469359298627e-07,5,-6.74227702387986e-07,4,2.0712723297196067e-08,6,1.475295427452578e-07
PID020,18,2025-11-20_004,2020_CH_82,15,Concrete,0.0,C1,1,2,2,0.8398158527831238,0.4360691378486896,118.366801,8.04977404493899e-07,2.4777593157508134e-07,-2.9614653295348063e-08,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,105,7,15.0,0.4406437691929831,349.445472,347.445472,349.445472,353.445472,471.812273,5,6.671031134801025e-07,5,8.643546006061926e-07,4,6.19736347511645e-08,6,1.8333365234149666e-07
PID020,18,2025-11-20_004,2017_CH_47,0,Concrete,0.0,C1,1,3,3,-0.4260686437746248,1.0979750828394783,37.02846100000005,4.567804251341789e-07,1.847701534432019e-07,-1.8196603146727248e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,62,2,31.0,0.527917465166208,472.794769,470.794769,472.794769,476.794769,513.82323,5,2.46727373867633e-07,5,5.146307540034816e-07,4,-1.5536284789153647e-07,6,3.9973702934419585e-08
PID020,18,2025-11-20_004,2020_CH_78,14,Concrete,0.0,C2,2,1,4,-2.3361669895037065,0.0020441611073083,64.30347399999994,-1.956027674474744e-07,-6.511163460561177e-07,-4.919740688113664e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,28,1,28.0,0.3834166598860249,701.72958,699.72958,701.72958,705.72958,770.033054,5,-3.3447840793934716e-07,5,-6.44778555728415e-09,4,-4.668935403526274e-07,6,-3.195091428731527e-07
PID020,18,2025-11-20_004,2021_LC_26,25,Concrete,0.0,C2,2,2,5,2.264859834801295,-0.5607517593851553,134.93793599999992,-1.1101024441917326e-06,-6.120478040376248e-07,-2.3679003426637146e-07,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,190,9,21.11,0.3092108298406186,771.055453,769.055453,771.055453,775.055453,909.444986,5,-7.237956000738925e-07,5,-1.2420594902964162e-06,4,-2.6772665575325175e-07,6,-6.626819877802252e-07
PID020,18,2025-11-20_004,2020_CH_56,9,Concrete,0.0,C2,2,3,6,-2.2518477633179645,0.7573109318980379,99.53272800000002,1.1667179342511853e-07,3.11680227953246e-07,-2.1706928333601854e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,29,2,14.5,0.4830001778034939,909.944986,907.944986,909.944986,913.944986,1013.477714,5,2.3019381387249e-07,5,-9.673118912912217e-08,4,-5.7882778040768826e-08,6,-2.008560273847214e-07
PID020,18,2025-11-20_004,2018_CH_77,4,Concrete,0.0,C3,3,1,7,-0.94294931884182,-1.310288679405072,75.81964800000014,-3.823461345082287e-07,-2.0238354638348254e-07,2.7209779014509912e-08,False,True,concrete,0.0,-1.6948648162403883,2.872566745329565,0.5,0.8799181669789496,50,1,50.0,0.2103828048416349,1125.827384,1123.827384,1125.827384,1129.827384,1205.534832,5,-3.95622284113683e-07,5,-1.4990739322455787e-07,4,-1.1194741640650675e-07,6,7.835384589407268e-08
PID020,18,2025-11-20_004,2017_CH_69,2,Concrete,0.0,C3,3,2,8,-0.4260686437746248,-0.7521308608059422,77.23246100000006,-1.1415797201265557e-07,-1.4390870155507866e-07,-2.744552377608088e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,62,4,15.5,0.283977091362474,1206.034832,1204.034832,1206.034832,1210.034832,1287.267293,5,-1.0103319153668797e-07,5,-1.6484085508886653e-07,4,-2.0135479858864176e-07,6,-2.96887590209461e-07
PID020,18,2025-11-20_004,2018_LC_44,5,Concrete,0.0,C3,3,3,9,1.389688140576973,-0.6674086028177602,150.59381699999994,-9.81967035395199e-08,6.017456736500007e-08,8.590272343209062e-09,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,132,7,18.86,0.2951478999067735,1287.931994,1285.931994,1287.931994,1291.931994,1442.525811,5,-1.1910060861118028e-08,5,-2.1128777358973385e-07,4,-6.884479693990476e-08,6,-1.373160677276788e-08
PID020,18,2025-11-20_004,2021_CH_46,18,Concrete,0.0,C4,4,1,10,-0.3125269842682109,1.4273572571066844,70.73081700000012,-2.3492208955644905e-07,-1.074276060159303e-07,-7.325149076415104e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,65,5,13.0,0.5713472000908519,1548.833293,1546.833293,1548.833293,1552.833293,1623.56411,5,-8.010905417019866e-08,5,-8.272798430701652e-08,4,1.1342628238496508e-07,6,-2.773369530803791e-07
PID020,18,2025-11-20_004,2021_CH_76,22,Concrete,0.0,C4,4,2,11,0.3601753510213835,-1.5422365867215426,125.20278000000008,-1.492975936908328e-07,-2.2592771090590864e-08,8.460920191727805e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,86,5,17.2,0.1797999836750338,1624.824873,1622.824873,1624.824873,1628.824873,1754.027653,5,-2.8285011677751385e-07,5,-8.188380533499098e-08,4,-1.6338774927781518e-07,6,2.0413726205594774e-07
PID020,18,2025-11-20_004,2020_CH_59,10,Concrete,0.0,C4,4,3,12,-0.2041092841510671,0.5696170426960993,67.61863199999993,2.0432564474566293e-07,-3.233742693019774e-07,1.3977975490630866e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,68,4,17.0,0.4582523423350119,1754.830738,1752.830738,1754.830738,1758.830738,1826.44937,5,1.325539494860869e-07,5,3.342964928885233e-07,4,-1.9485316213828432e-08,6,3.0246229529225044e-07
PID020,18,2025-11-20_004,2017_CH_75,3,Concrete,0.0,C5,5,1,13,0.929652535764228,-1.4157789468713895,93.21264599999972,1.1061318678256813e-07,3.246682128105156e-07,5.255046141310851e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,109,4,27.25,0.1964736904113095,1970.998311,1968.998311,1970.998311,1974.998311,2068.210957,5,1.3218646833745715e-07,5,1.0978653828354558e-07,4,-7.63295891485967e-08,6,3.218220040063125e-07
PID020,18,2025-11-20_004,2020_CH_70,11,Concrete,0.0,C5,5,2,14,-0.169030538835905,-1.0488884828831635,85.25043000000005,6.982534776987027e-07,-1.255205451344039e-07,6.491097475485114e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,69,2,34.5,0.244848972506758,2069.480136,2067.480136,2069.480136,2073.480136,2158.730566,5,7.005607666741913e-07,5,7.916788032632165e-07,4,6.691146040658991e-07,6,6.583042744115099e-07
PID020,18,2025-11-20_004,2017_CH_68,1,Concrete,0.0,C5,5,3,15,-0.9914934219713682,-1.3364726213150109,43.64169200000015,-1.0270079596323353e-07,-2.0371445596521213e-07,-1.7289645547896298e-07,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,49,1,49.0,0.2069303968327291,2160.181169,2158.181169,2160.181169,2164.181169,2207.822861,5,-2.4295747052515946e-07,5,-9.917558038424864e-10,4,-2.6384324127744613e-07,6,-2.6239304226845664e-07
PID020,18,2025-11-20_004,2022_CH_47,26,Abstract,1.0,A1,6,1,16,1.0374217805060666,0.6865312817739867,85.23204600000008,1.1737056940437305e-07,-2.578805045505561e-07,1.0851662777219953e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,114,4,28.5,0.4736677315356127,2391.815101,2389.815101,2391.815101,2395.815101,2481.047147,5,6.373157684296622e-08,5,2.696608127915976e-07,4,1.2289329225392853e-07,6,1.9646020075047806e-07
PID020,18,2025-11-20_004,2020_CH_77,13,Abstract,1.0,A1,6,2,17,0.1561746054758361,-0.6844944649159799,111.49237300000004,7.356567124270866e-07,2.412491967694439e-07,2.29361859801563e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,79,1,79.0,0.2928950929249277,2481.618277,2479.618277,2481.618277,2485.618277,2597.11065,5,5.237389114530709e-07,5,7.982944183314619e-07,4,3.057407687719243e-07,6,2.5332440336336774e-07
PID020,18,2025-11-20_004,2019_CH_56,6,Abstract,1.0,A1,6,3,18,-0.0667661106566081,0.0717737519545465,97.1091919999999,6.70223885856267e-08,5.743143989307103e-08,1.0222102222114098e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,72,2,36.0,0.3926106536218327,2597.769869,2595.769869,2597.769869,2601.769869,2698.879061,5,-8.868611649959936e-08,5,1.62433149156711e-07,4,-1.4078922677256682e-07,6,1.515256959492651e-08
PID020,18,2025-11-20_004,2019_CH_65,8,Abstract,1.0,A2,7,1,19,0.4154157465811737,-0.3021956459204002,62.20561100000032,3.268545838899989e-08,1.99134992167642e-07,-1.2280074957305776e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,88,3,29.33,0.3433019991514724,2813.961215,2811.961215,2813.961215,2817.961215,2880.166826,5,-3.70417196431982e-07,5,2.779838829142196e-07,4,-1.9530201531067666e-07,6,2.1160767716418007e-07
PID020,18,2025-11-20_004,2020_LC_31,17,Abstract,1.0,A2,7,2,20,1.2969024283525536,0.491072224108366,89.10534300000018,5.14021831654593e-07,6.693098719930147e-07,2.617263071775761e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,127,5,25.4,0.4478960422147685,2880.746902,2878.746902,2880.746902,2884.746902,2973.852245,5,4.3595583912013324e-07,5,5.046001019171271e-07,4,1.9653614186293365e-07,6,4.7158603141716236e-07
PID020,18,2025-11-20_004,2022_CH_71,29,Abstract,1.0,A2,7,3,21,-0.5452427221661849,0.4620415654524358,85.38327699999991,4.841269050980216e-07,4.357292373849998e-07,2.9788801980597937e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,59,3,19.67,0.444068288594161,2975.305042,2973.305042,2975.305042,2979.305042,3064.688319,5,1.218974034407017e-07,5,6.430753166828505e-07,4,9.631442337123754e-08,6,5.404001345557356e-07
PID020,18,2025-11-20_004,2021_CH_83,23,Abstract,1.0,A3,8,1,22,1.1606719436386206,0.3913544668532575,57.99744699999974,-1.853720063794344e-07,-3.478746170580651e-08,5.834594885957904e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,120,3,40.0,0.4347480454401885,3235.453816,3233.453816,3235.453816,3239.453816,3297.451263,5,9.130949854580902e-08,5,-4.217561892298372e-07,4,1.3314353073496787e-07,6,5.458404355498991e-08
PID020,18,2025-11-20_004,2021_CH_57,20,Abstract,1.0,A3,8,2,23,-1.2501139118066624,-0.5984069705038608,53.77266800000007,-5.760629182205994e-07,3.842414182761191e-07,6.930103528428588e-09,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,44,2,22.0,0.304245910773413,3298.153893,3296.153893,3298.153893,3302.153893,3355.926561,5,-3.817149901841871e-07,5,-4.1639020581201935e-07,4,-6.173835554233901e-08,6,-1.2086056695119873e-07
PID020,18,2025-11-20_004,2022_CH_60,28,Abstract,1.0,A3,8,3,24,0.4425668985007616,0.5286921676923586,58.53786799999989,1.293213361046437e-07,-1.073340786503572e-07,-2.1560511859740483e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,89,4,22.25,0.4528563111830808,3356.811482,3354.811482,3356.811482,3360.811482,3419.34935,5,3.251197729728866e-08,5,1.1979179567537644e-07,4,-8.884541640476785e-08,6,8.098988471603924e-08
PID020,18,2025-11-20_004,2022_CH_51,27,Abstract,1.0,A4,9,1,25,0.4959657933609324,-0.9765675923399836,53.5837019999999,4.0568832093809653e-07,3.3547370596494805e-07,1.8897132297593962e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,91,5,18.2,0.2543846345770937,3657.986943,3655.986943,3657.986943,3661.986943,3715.025424,5,2.907528995881448e-07,5,4.6207357509017005e-07,4,1.1999003320904058e-07,6,2.5522756658901215e-07
PID020,18,2025-11-20_004,2020_CH_76,12,Abstract,1.0,A4,9,2,26,0.1255646198243954,-0.511405592177757,62.665653999999904,5.7806206789244615e-08,5.020431847852718e-07,-1.901603036312331e-09,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,78,6,13.0,0.315717226144949,3715.525424,3713.525424,3715.525424,3719.525424,3782.191078,5,-1.1023953934958861e-07,5,2.032132144458508e-07,4,-1.0437028205379034e-07,6,2.829554636240679e-07
PID020,18,2025-11-20_004,2019_CH_64,7,Abstract,1.0,A4,9,3,27,0.8851540163061837,1.676860146097159,54.98163700000032,-3.0205756582048915e-08,-5.840329623252316e-08,-1.7093736587315313e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,107,11,9.73,0.604244682645566,3783.016914,3781.016914,3783.016914,3787.016914,3841.998551,5,-1.8065075011031896e-07,5,9.813360291652845e-08,4,-2.166516844723129e-07,6,-1.0698374577953776e-07
PID020,18,2025-11-20_004,2021_CH_86,24,Abstract,1.0,A5,10,1,28,-0.5048577147492145,1.3097621052999473,59.52203699999973,-9.572902946714105e-07,-4.629796847297938e-07,-2.621843798255012e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,60,1,60.0,0.5558420311097073,4078.930351,4076.930351,4078.930351,4082.930351,4142.335558,5,-6.784210577366602e-07,5,-1.0496630256368713e-06,4,-5.176173121652001e-07,6,-3.5382094717902245e-07
PID020,18,2025-11-20_004,2021_CH_51,19,Abstract,1.0,A5,10,2,29,-0.6706373311158704,0.6512534794066687,44.17457900000045,4.207139733102855e-07,-4.234427615190391e-08,6.59611587033914e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,56,3,18.67,0.4690162788304226,4142.835558,4140.835558,4142.835558,4146.835558,4190.245706,5,4.0805627088695767e-07,5,3.9159965513466273e-07,4,1.2750828489778338e-07,6,1.446455831636849e-07
PID020,18,2025-11-20_004,2021_CH_65,21,Abstract,1.0,A5,10,3,30,-0.1344565412126754,2.301474938515612,69.60356000000047,2.8224697261955976e-07,2.7096456181642664e-07,1.986568005686131e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,70,3,23.33,0.6866014614393652,4190.745706,4188.745706,4190.745706,4194.745706,4264.349266,5,1.9393572736933528e-07,5,1.8890969374974816e-07,4,2.709805324139713e-07,6,5.296620751100913e-08
PID021,19,2025-11-21_001,2020_CH_56,9,Concrete,0.0,C1,1,1,1,-2.2518477633179645,0.7573109318980379,61.52907299999998,7.016687703555696e-07,4.401159153866611e-07,-2.25188716598927e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,29,2,14.5,0.4830001778034939,353.464019,351.464019,353.464019,357.464019,418.993092,5,4.527630484931408e-07,5,7.742990378981846e-07,5,-3.7833553369012733e-07,6,3.241617590747271e-07
PID021,19,2025-11-21_001,2018_LC_44,5,Concrete,0.0,C1,1,2,2,1.389688140576973,-0.6674086028177602,286.93027599999994,-1.647599073165728e-07,3.8239670484053217e-07,3.8952333715992754e-07,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,132,7,18.86,0.2951478999067735,419.700774,417.700774,419.700774,423.700774,710.63105,5,-9.969955983111851e-08,5,-2.3031354782436407e-07,5,5.625442940163764e-07,6,-2.3291301140516053e-07
PID021,19,2025-11-21_001,2021_CH_76,22,Concrete,0.0,C1,1,3,3,0.3601753510213835,-1.5422365867215426,162.40704700000003,-1.0213644948675977e-07,1.715263300087159e-07,-1.4752502164094508e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,86,5,17.2,0.1797999836750338,711.547688,709.547688,711.547688,715.547688,877.954735,5,1.5362799968647878e-07,5,-3.3311879581029096e-07,5,-8.125758559328446e-08,6,6.23683643962364e-08
PID021,19,2025-11-21_001,2020_CH_84,16,Concrete,0.0,C2,2,1,4,-0.5863181049301306,-1.2526273197494673,237.04208500000004,-6.709641459469207e-07,-1.6159727313106278e-07,4.677912640967639e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,58,1,58.0,0.217985576821657,879.806885,877.806885,879.806885,883.806885,1120.84897,5,-4.486602441436388e-07,5,-7.020336280337276e-07,5,-4.6632470181311645e-08,6,-2.818345457760646e-07
PID021,19,2025-11-21_001,2020_CH_82,15,Concrete,0.0,C2,2,2,5,0.8398158527831238,0.4360691378486896,84.45720400000005,-9.326307682777165e-08,-6.770137316933571e-09,-1.0259616738166749e-07,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,105,7,15.0,0.4406437691929831,1121.944605,1119.944605,1121.944605,1125.944605,1209.537403,5,1.7579372622815958e-07,5,-1.6274958460605914e-07,5,-8.063940010100472e-09,6,-3.3617300725307007e-07
PID021,19,2025-11-21_001,2017_CH_69,2,Concrete,0.0,C2,2,3,6,-0.4260686437746248,-0.7521308608059422,198.58309600000007,-1.439399351464555e-07,-3.362923475467967e-07,-1.0054015432045072e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,62,4,15.5,0.283977091362474,1210.037403,1208.037403,1210.037403,1214.037403,1412.620499,5,-2.75415319130542e-07,5,1.5230921112341216e-07,5,-1.7324149026405928e-07,6,9.201292238002262e-08
PID021,19,2025-11-21_001,2020_CH_78,14,Concrete,0.0,C3,3,1,7,-2.3361669895037065,0.0020441611073083,139.18959399999994,4.107468625895671e-07,8.48152976617792e-07,2.766100749783129e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,28,1,28.0,0.3834166598860249,1417.25716,1415.25716,1417.25716,1421.25716,1560.03136,5,5.364001453514893e-07,5,4.877033838112158e-07,5,4.753395424678718e-07,6,2.4248024573511795e-07
PID021,19,2025-11-21_001,2021_CH_46,18,Concrete,0.0,C3,3,2,8,-0.3125269842682109,1.4273572571066844,109.96339400000012,-6.298960237927764e-07,-4.010016100684248e-07,-3.497590361307268e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,65,5,13.0,0.5713472000908519,1560.53136,1558.53136,1560.53136,1564.53136,1674.381473,5,-4.658674662132762e-07,5,-8.09313709225697e-07,5,-5.259010843554835e-07,6,-4.311066260639471e-08
PID021,19,2025-11-21_001,2017_CH_47,0,Concrete,0.0,C3,3,3,9,-0.4260686437746248,1.0979750828394783,96.94788100000004,3.942841293034724e-08,7.447388588767486e-07,-7.841767953842321e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,62,2,31.0,0.527917465166208,1674.881473,1672.881473,1674.881473,1678.881473,1775.829354,5,1.8603678361227964e-07,5,-8.47441551395199e-08,5,3.8188628481301716e-08,6,1.8105188190359563e-08
PID021,19,2025-11-21_001,2018_CH_77,4,Concrete,0.0,C4,4,1,10,-0.94294931884182,-1.310288679405072,173.34884599999987,3.2944839380387e-07,2.3102637038932934e-07,-2.1740690676250177e-07,False,True,concrete,0.0,-1.6948648162403883,2.872566745329565,0.5,0.8799181669789496,50,1,50.0,0.2103828048416349,1838.50934,1836.50934,1838.50934,1842.50934,2015.858186,5,1.814112314519621e-07,5,3.7407947125972207e-07,5,2.345136157548916e-08,6,-2.2775687444849784e-07
PID021,19,2025-11-21_001,2017_CH_68,1,Concrete,0.0,C4,4,2,11,-0.9914934219713682,-1.3364726213150109,206.6020430000001,-1.691121468232561e-07,9.900184729885037e-09,-2.337271898441288e-07,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,49,1,49.0,0.2069303968327291,2016.839777,2014.839777,2016.839777,2020.839777,2227.435293,5,8.566576210801684e-08,5,-3.699492082878696e-07,5,6.2555739157285975e-09,6,-3.0292922184645575e-07
PID021,19,2025-11-21_001,2020_CH_59,10,Concrete,0.0,C4,4,3,12,-0.2041092841510671,0.5696170426960993,152.64889799999992,6.281580399068322e-08,2.738359921831015e-07,1.2138710443554398e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,68,4,17.0,0.4582523423350119,2227.935293,2225.935293,2227.935293,2231.935293,2384.584191,5,1.3919067491908927e-07,5,1.6825406126605107e-07,5,-3.727171424300829e-09,6,4.029061265106755e-07
PID021,19,2025-11-21_001,2017_CH_75,3,Concrete,0.0,C5,5,1,13,0.929652535764228,-1.4157789468713895,95.77771299999996,-4.403078832877626e-07,-1.5739465028986673e-07,2.502353316007301e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,109,4,27.25,0.1964736904113095,2387.239987,2385.239987,2387.239987,2391.239987,2487.0177,5,-1.2876537974349487e-07,5,-4.488893255209058e-07,5,3.808785876204421e-07,6,8.744408900729917e-09
PID021,19,2025-11-21_001,2020_CH_70,11,Concrete,0.0,C5,5,2,14,-0.169030538835905,-1.0488884828831635,161.55517699999973,-7.73672654128257e-08,7.559642998469601e-07,-7.539765308631518e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,69,2,34.5,0.244848972506758,2487.852186,2485.852186,2487.852186,2491.852186,2653.407363,5,-2.4863338421424715e-07,5,2.4109654510476894e-07,5,1.4661070928262087e-07,6,-3.5681143200422285e-08
PID021,19,2025-11-21_001,2021_LC_26,25,Concrete,0.0,C5,5,3,15,2.264859834801295,-0.5607517593851553,204.4981079999997,-5.502521428165944e-07,-1.010049089637703e-07,-1.9173422621412298e-07,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,190,9,21.11,0.3092108298406186,2654.809677,2652.809677,2654.809677,2658.809677,2863.307785,5,-2.1269400549884063e-07,5,-7.267264113104439e-07,5,-3.526457168968498e-07,6,-2.614223858031319e-08
PID021,19,2025-11-21_001,2022_CH_71,29,Abstract,1.0,A1,6,1,16,-0.5452427221661849,0.4620415654524358,163.40500099999963,-5.260252815592844e-07,-3.9053562121245873e-07,-2.6862329134145577e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,59,3,19.67,0.444068288594161,2866.292804,2864.292804,2866.292804,2870.292804,3033.697805,5,-6.411314123230376e-08,5,-9.166526325379048e-07,5,3.4278232348564936e-08,6,-4.696628548068233e-07
PID021,19,2025-11-21_001,2022_CH_60,28,Abstract,1.0,A1,6,2,17,0.4425668985007616,0.5286921676923586,141.03510600000027,-5.135865121791656e-07,4.9124125515289926e-08,-2.726123724162968e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,89,4,22.25,0.4528563111830808,3034.356164,3032.356164,3034.356164,3038.356164,3178.596149,5,-2.5637782933142095e-07,5,-7.796562937510156e-07,5,-2.8661777375543817e-07,6,-2.576169138806268e-07
